report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2019-02-19,238683,29659,40939,17569,59389,66332,4682,89199,53977,1738,27701,44136
2019-02-12,235696,30570,39665,20730,56260,64939,3263,86004,51673,2561,27667,44848
2019-02-05,237938,34232,52670,23835,55276,48564,3578,83343,51146,3048,28511,47690
2019-01-29,239474,42474,46336,24143,50171,56799,3961,83931,54542,3605,25710,42152
2019-01-22,227631,26980,44086,22557,49389,58503,3722,91840,50032,3444,24137,35110
2019-01-15,226236,25668,44227,17624,46731,60684,4394,98241,39979,2764,24795,45603
2019-01-08,219248,31291,42043,13017,46778,63662,3251,91050,37065,3125,25566,43592
2018-12-31,215588,43533,44312,9886,48406,69513,4084,70537,36804,4463,29356,33535
2018-12-24,223580,68374,44872,12020,49691,71257,5576,37333,44696,1683,37843,31709
2018-12-18,299096,56556,50083,27073,51047,75076,13614,70130,53256,27106,42473,39599
2018-12-11,279398,47638,52974,21731,53260,84556,11221,93250,54535,10155,32612,34218
2018-12-04,267624,33822,48044,20747,53589,84394,11377,95656,44538,9451,35615,37232
2018-11-27,270124,47795,39075,22672,53133,82702,11568,80898,55640,7690,37113,39031
2018-11-20,288826,39511,40832,24480,58104,85251,13408,84989,50717,7839,43016,42362
2018-11-13,276332,38562,55059,17949,54750,82620,12973,95326,38808,5729,36192,43219
2018-11-06,266875,39361,50413,16211,53773,84355,10783,94360,38618,4024,32470,38200
2018-10-30,273340,53523,50072,16606,52634,74889,9788,84534,50578,4123,37400,41779
2018-10-23,275182,60084,63926,14339,58785,60706,7763,77178,60646,3648,38201,39562
2018-10-16,274433,46591,52608,16260,67794,62943,7043,79707,65991,3169,36544,42653
2018-10-09,266012,36452,60044,11179,87335,61360,5247,67242,67675,3234,38710,38864
2018-10-02,262633,48581,53471,11718,103839,53649,4149,43771,82015,2206,35462,38670
2018-09-25,263151,37710,56964,13104,106418,51185,4399,49326,83530,2068,34701,37148
2018-09-18,330800,34813,61197,14903,80606,68660,29372,82298,64352,31771,39706,41454
2018-09-11,285816,43287,64999,15239,82202,71028,3256,81455,68214,4987,38692,40368
2018-09-04,287964,54631,66631,15404,86853,55224,4265,68972,76035,5124,38397,45621
2018-08-28,266692,58726,56127,14115,64298,53285,4744,68954,74278,4727,36496,41970
2018-08-21,258635,52942,58500,13856,63505,51506,5845,67421,69485,4271,36941,39780
2018-08-14,257697,52477,57433,13793,64334,48352,5035,67904,71842,4576,35191,43261
2018-08-07,264220,53773,62755,13451,69440,50045,4919,66273,71965,4315,35521,42377
2018-07-31,259568,61858,65625,12936,66437,49738,5632,57447,69259,3984,37440,39278
2018-07-24,256493,60065,63885,12178,74106,49388,3240,48185,68647,3768,42512,41719
2018-07-17,268404,70374,77555,13003,76548,48297,3132,43939,69213,5176,38316,39425
2018-07-10,261071,64545,85931,11556,77310,47418,2732,45168,58198,4754,37097,39091
2018-07-03,258914,64486,84261,11876,74552,53155,3523,47612,52822,4291,39091,39001
2018-06-26,251955,51674,82481,11541,79985,47904,3694,48101,50938,4590,39613,40930
2018-06-19,239498,50315,69367,11503,80221,49486,2707,43553,52101,3438,35254,39822
2018-06-12,312503,52843,66220,13603,49581,60524,26477,72882,48472,38543,38825,41769
2018-06-05,278723,59163,63553,17738,54820,59442,3221,70982,62650,18298,36102,39065
2018-05-29,267341,47310,73168,11250,50845,61558,4319,85529,51824,15301,34119,37225
2018-05-22,260045,43958,83685,12003,50019,62130,3070,88656,38349,14357,35061,34307
2018-05-15,267382,51738,76156,11331,51529,60814,3114,86798,36752,15137,35500,48313
2018-05-08,252640,46403,67242,12175,46816,56787,4821,83068,45805,14293,31751,36583
2018-05-01,256011,46645,69633,10990,44984,59150,5108,84371,34252,16568,32669,35706
2018-04-24,261428,49041,90231,10759,42845,59618,3809,87511,28133,18408,36360,33624
2018-04-17,257367,54456,66759,13141,46991,61674,6705,76574,42838,14887,31988,35563
2018-04-10,263015,56013,83262,13509,53475,62152,4516,72069,37978,15987,33397,32001
2018-04-03,276318,59033,87868,14279,58783,61713,5129,72417,37544,14974,36960,33127
2018-03-27,256121,54261,66476,13765,61549,51364,5583,59916,51089,10002,36736,36534
2018-03-20,246651,53944,56886,12800,76558,54237,3750,45954,61112,3778,37741,35452
2018-03-13,318616,54756,54324,22820,47061,69091,31102,70147,52386,34982,40323,38621
2018-03-06,262519,48274,52664,19260,43296,70791,2847,74022,42815,24940,35638,37051
2018-02-27,250279,34469,55698,16644,51737,67104,3102,78069,38368,16438,33070,38953
2018-02-20,249805,41955,77413,11767,43175,60729,4120,84258,26400,16977,31820,37992
2018-02-13,254032,50386,78928,18501,41828,67143,4553,74351,24254,12819,31978,31112
2018-02-06,279081,71658,64823,25667,55692,51215,5310,51228,67854,9431,38906,33283
2018-01-30,285280,63440,65753,19576,69491,57762,6567,56297,67360,9025,40695,35934
2018-01-23,275899,59856,72064,14700,74155,57026,5558,59084,63947,6705,37182,35829
2018-01-16,292732,78204,84792,14347,79145,56502,6778,52872,64646,6118,37532,38021
2018-01-09,274574,75312,86992,12812,80251,55994,5561,44383,50041,5084,36836,38631
2018-01-02,286329,87959,105946,9410,78235,55422,7106,49405,50827,4240,35919,35414
2017-12-26,295982,82393,117757,8991,90750,60586,4168,53882,49757,3630,38518,31932
2017-12-19,284498,79043,102558,9624,102864,60089,3307,39535,52148,3034,35562,32695
2017-12-12,379376,81510,79070,40491,67344,63435,38344,68844,66436,23142,42821,42665
2017-12-05,327043,92379,91810,16860,74132,62694,4499,60722,69086,14989,44018,39889
2017-11-28,314236,88425,71941,15783,71416,58860,3902,64956,74598,16828,37744,42149
2017-11-21,311400,87409,63791,16128,71056,56356,6324,59760,80472,18956,37671,42331
2017-11-14,310198,95965,74500,17599,60437,48399,6565,55386,70496,21578,37263,43033
2017-11-07,298735,89183,60055,17579,61546,49875,5317,51348,76327,21388,36739,42677
2017-10-31,292011,89458,62649,15140,64714,50902,6230,47544,75226,16137,38412,42330
2017-10-24,294206,92176,73788,10231,63013,52617,6171,57188,74573,13025,38344,41317
2017-10-17,294483,87840,70838,11309,68508,57894,4661,62675,71627,10035,35337,44384
2017-10-10,297129,88743,77041,10453,68356,55930,5609,65407,75592,8896,35426,41996
2017-10-03,281406,80594,76767,10351,67964,53556,5992,64348,70215,5737,34239,39321
2017-09-26,281297,80054,74527,11616,69877,56917,6211,58276,69569,5956,35212,38913
2017-09-19,273513,85962,63771,7280,75022,54597,7479,47324,76601,6638,32588,37390
2017-09-12,371923,91404,88765,16487,52176,53340,33999,87054,71739,37008,35907,46674
2017-09-05,296545,88354,94498,10748,52086,42367,7731,78270,64613,7303,34223,44550
2017-08-29,303662,95749,101218,9343,52341,46208,7419,83131,62802,6564,34931,44022
2017-08-22,306673,98863,96456,13786,56667,45699,6688,72019,69460,6214,35876,43109
2017-08-15,319369,121480,94028,16519,60403,41983,6195,59680,78720,6476,34195,46966
2017-08-08,314655,119528,91039,15576,62440,40595,7063,54841,87333,6804,33361,42629
2017-08-01,306492,122066,88412,11897,63178,39543,6434,45974,91133,6464,36100,42432
2017-07-25,301355,125363,80491,10129,66285,42584,5367,40575,93200,6348,34061,41732
2017-07-18,297503,115119,84734,13704,73798,40939,5122,35716,82397,7003,33806,41598
2017-07-11,292021,104152,83662,11911,72486,40217,5325,45344,84789,5263,34117,40635
2017-07-03,308592,115325,90924,12176,75628,39431,5995,36742,95164,5387,39446,36688
2017-06-27,301008,122702,86160,11379,82864,35541,6823,15194,97934,5630,39244,36223
2017-06-20,295040,119178,75474,12340,91270,32399,5940,6632,113503,5021,39271,31329
2017-06-13,469167,137099,92211,21845,65493,30545,53579,27921,113836,96090,40829,37744
2017-06-06,332691,138851,85071,14663,76601,30384,6941,27349,124875,12493,37990,36561
2017-05-30,287321,122450,79550,11605,65056,23815,5066,30733,103783,4171,36195,38196
2017-05-23,281456,113897,78646,14260,64572,23750,5037,34808,99742,2780,33324,36820
2017-05-16,284345,113962,77513,14744,71672,24798,4694,29927,97669,2634,33608,38040
2017-05-09,282470,121819,69521,12004,73687,25152,3940,23588,110693,2479,32686,36422
2017-05-02,284047,125688,73499,11470,72766,26190,4018,20339,107070,5034,33924,36451
2017-04-25,283074,135683,72917,8702,71824,25277,3657,17218,114083,3409,32642,34645
2017-04-18,263945,119828,68306,8734,67303,28412,4571,18823,103355,1623,31747,32099
2017-04-11,257122,109052,70729,8133,71898,26623,4015,18437,96074,1713,31636,32401
2017-04-04,250739,105422,70749,9703,70449,27192,6316,13112,84843,1775,30926,32453
2017-03-28,250402,99876,75126,9935,77676,23589,5403,12945,82184,2206,32246,30317
2017-03-21,250465,93634,76538,13361,74356,27678,6543,12593,75483,2232,33265,28053
2017-03-14,321324,93562,87810,19388,42813,31569,43391,36636,44815,32205,39039,37456
2017-03-07,250000,100161,79564,16916,39968,28964,14587,31762,50415,2076,31840,32151
2017-02-28,256089,106156,77835,16310,48136,26626,8145,31592,69063,1776,31840,32407
2017-02-21,249605,97648,76879,15051,55520,25608,4814,32046,66936,1675,30578,34722
2017-02-14,243920,91958,72500,14105,59229,25527,4535,30119,76223,1742,29911,33856
2017-02-07,242716,93642,71856,11456,60481,25805,3909,30452,82705,1606,29566,30528
2017-01-31,248078,102226,65965,9594,64585,27650,4267,26274,97461,1556,29886,27075
2017-01-24,232774,93467,61994,8847,58751,28125,5240,26594,83515,1460,29455,31127
2017-01-17,237776,93301,65424,12279,63887,26897,3903,22208,87068,1936,29883,27463
2017-01-10,234787,88582,64435,13920,63129,26775,4259,22653,83687,1673,29817,28165
2017-01-03,237676,96907,63578,11949,61153,27167,4277,21615,93309,1112,29696,21677
2016-12-27,233673,102717,61810,10143,61460,24363,5348,14720,99278,1017,30171,20834
2016-12-20,232556,98997,69234,10721,65306,25110,4477,13037,90746,1297,30291,22387
2016-12-13,316930,94396,65162,20032,42607,30990,27842,45584,94584,40197,33972,22622
2016-12-06,263751,81615,74229,15365,53233,35223,4306,59998,86057,3379,32520,33863
2016-11-29,267439,102560,75436,12087,65183,30285,4385,36548,102437,1686,31552,26882
2016-11-22,263664,106357,74982,13774,64142,30885,4652,28811,98883,1505,29574,26665
2016-11-15,268643,112676,84997,14643,61164,32242,6438,32135,93991,1522,28061,24586
2016-11-08,314465,171928,63581,17333,65442,32285,5807,13868,157668,2049,27921,25293
2016-11-01,328082,183475,65311,11010,71699,29735,4519,15121,175759,1923,29132,28908
2016-10-25,327255,167161,68227,8842,85647,28765,3584,16807,173347,1671,32072,30380
2016-10-18,316229,151520,76710,8774,85697,28576,3749,21354,157285,1426,30789,27418
2016-10-11,308405,148276,70356,9629,69777,29920,5797,20785,150294,1470,42264,29520
2016-10-04,307574,143369,72055,9650,81349,28993,5500,21422,149865,1224,30087,28233
2016-09-27,309103,144107,73093,9904,80836,26812,5757,22205,152273,1223,31033,27901
2016-09-20,286062,124778,74076,8082,80986,26913,4460,23972,133415,1168,28570,26804
2016-09-13,347518,118086,74246,26415,65942,26813,23477,32244,116064,33709,30404,26063
2016-09-06,332121,145683,73632,20532,88579,27040,4371,22099,153481,5888,30104,29585
2016-08-30,327635,144109,79052,18819,89138,26908,4545,20946,150002,4606,30506,27527
2016-08-23,320893,140936,70890,19770,86194,27077,4410,19146,150202,3788,31453,27650
2016-08-16,321341,138463,73588,20445,87324,26883,4111,18078,144398,3566,33601,29926
2016-08-09,313478,136697,70851,20348,85281,26841,3966,18419,146844,3928,29752,24947
2016-08-02,305942,133937,67243,18033,83370,26552,3636,19855,146625,3352,28132,25442
2016-07-26,294838,123718,59940,16757,86512,26140,3334,19550,148366,3189,27709,23367
2016-07-19,268741,110433,55064,13932,76229,27414,4053,20433,129435,2770,27461,22253
2016-07-12,250938,85691,57324,18201,79328,28610,3428,22966,101052,1994,25816,25337
2016-07-05,214741,65684,45103,13102,73741,31748,4046,24946,80089,1800,19758,25469
2016-06-28,220090,66583,35173,14751,71497,59577,3225,30567,68194,2425,19443,24765
2016-06-21,228920,81667,42819,9292,75587,35853,4221,20452,101552,1420,24072,20708
2016-06-14,304082,104614,65393,20136,73388,37533,9968,27825,103114,26497,27727,25277
2016-06-07,258701,91065,74342,12445,78702,33241,3342,27771,92644,3487,27972,24926
2016-05-31,247674,83071,75951,14445,75636,32262,3378,30201,77037,1734,25360,28127
2016-05-24,233823,54084,72473,13221,66425,61423,5517,56092,38166,1136,25239,28180
2016-05-17,238178,33394,62899,15955,64666,74220,5280,83929,38584,1781,21160,27088
2016-05-10,245852,42851,76998,14917,74788,71344,4282,72581,39293,1703,23509,24640
2016-05-03,253072,63696,84539,12266,76060,68999,4611,58050,45754,1450,25036,23684
2016-04-26,238500,78131,62661,11310,78787,42708,5055,23891,81194,1484,28029,21958
2016-04-19,248310,81165,59432,13484,82601,44014,4129,25092,89429,2102,25427,22232
2016-04-12,241458,58718,56046,15021,82364,46250,3758,38322,81549,2002,26635,21941
2016-04-05,229341,54834,58193,9749,76486,42824,5610,41051,74150,1706,25354,23365
2016-03-29,231526,49351,63346,10882,87692,46141,4001,38120,69409,2135,25394,23084
2016-03-22,222514,36118,58461,11774,94051,50538,3437,39315,57237,1999,22088,24642
2016-03-15,298485,32776,54435,19487,125429,53846,8222,39679,85486,34204,23304,27032
2016-03-08,281452,44618,57267,16096,124489,56514,5730,49260,98802,5320,21596,26201
2016-03-01,276008,38869,45603,16294,130096,54972,6421,44226,105821,4998,21953,27358
2016-02-23,275898,38457,50932,12796,125767,65785,5938,55125,92765,4652,19622,29129
2016-02-16,295830,43637,57955,21802,126720,70534,4656,55913,91922,4977,22352,30097
2016-02-09,317446,57515,51679,24296,123168,68965,8528,54974,113680,4829,24689,24814
2016-02-02,293409,53085,52790,18029,125484,60052,4717,43448,118243,4124,21147,25018
2016-01-26,291541,54140,41991,17703,127418,62081,4794,38385,128628,3947,23218,22810
2016-01-19,297147,65580,31011,15506,148911,69254,5570,16515,140883,3702,25763,20332
2016-01-12,323532,83337,33170,19864,153121,69051,5441,16562,161040,2319,28438,20583
2016-01-05,315619,87121,41954,14039,154280,51710,6080,12519,169182,1307,26056,19917
2015-12-29,325509,92907,39946,8386,164097,45260,3089,11047,198236,1705,28319,18802
2015-12-22,314720,86983,41654,7074,161330,47850,4142,8378,187279,971,29225,16990
2015-12-15,400360,92854,49584,22109,157749,48212,21806,25933,193736,37786,22114,12349
2015-12-08,350929,85979,60072,15533,158216,52689,3943,32209,176130,6588,29683,21077
2015-12-01,358047,90846,54104,14123,161615,51006,5166,31618,190372,4511,31893,23829
2015-11-24,349714,89297,52353,13356,158726,41561,5633,29208,194187,4585,29666,21612
2015-11-17,368788,105487,44335,17960,159895,43319,4106,28317,217765,3852,30514,22022
2015-11-10,383438,119902,57695,15828,160794,42604,4520,26152,220054,3835,32630,23867
2015-11-03,359342,98446,54391,16498,163653,44092,3706,25403,195268,2959,28564,27504
2015-10-27,339209,88441,44345,14046,158000,46435,3920,26530,186273,2095,26965,27500
2015-10-20,297093,64565,49123,6843,149742,50853,4029,26085,145968,2069,25324,24809
2015-10-13,277864,46568,47049,6568,148894,53484,4680,25408,123850,3015,22702,24547
2015-10-06,270122,45863,48270,6559,145215,53191,5057,25435,113935,1885,19370,25522
2015-09-29,270874,46830,44342,7236,139513,55000,4713,25026,117820,2309,24289,23720
2015-09-22,272499,51227,53674,7261,142454,47740,4017,24795,118896,1493,20367,23442
2015-09-15,335723,53975,65580,16201,130198,44606,12606,55075,121389,25225,21850,25707
2015-09-08,309350,50053,82740,14353,133827,44743,3842,57487,104804,8651,21533,26029
2015-09-01,311407,52687,83109,17444,134713,45985,6387,52596,112599,5260,23570,22904
2015-08-25,334637,71044,79849,19311,145725,48215,4932,43455,138751,2855,26041,22252
2015-08-18,359531,99669,45347,13279,163758,32180,3763,24914,228851,2105,29088,19629
2015-08-11,355099,90802,40796,15208,159939,31171,6088,25918,224795,2050,31187,20628
2015-08-04,360784,105703,43475,9301,168822,29400,3545,18738,238301,2082,31297,19517
2015-07-28,368633,116539,37984,9017,167796,29721,3672,17572,254334,1479,32264,18416
2015-07-21,352537,110454,46269,9543,160642,27291,4257,16925,225866,1605,30362,24379
2015-07-14,311887,77745,30055,10127,154903,26895,3765,18316,204225,1333,27967,21977
2015-07-07,305405,69154,36161,10252,150996,27780,5056,20665,194138,1440,27373,18382
2015-06-30,320774,77293,39649,9580,157966,28390,5607,20350,208294,940,27032,17378
2015-06-23,353090,103024,37890,10008,168494,25695,3864,16407,244329,841,30841,19080
2015-06-16,400165,89836,50710,14145,143774,28955,18601,17226,184714,55283,37381,36254
2015-06-09,328553,91107,59422,11064,144944,28553,4156,15504,182934,6265,30150,24842
2015-06-02,339629,98408,54823,11339,154700,26654,3286,14971,204148,1866,31176,26507
2015-05-26,324711,93546,57407,9815,145989,26913,3666,15212,188271,1802,30142,24058
2015-05-19,326626,100442,57335,8439,141496,27079,3637,16683,194350,1752,31862,22101
2015-05-12,320724,98329,52298,11574,137846,27269,3870,16630,190819,2172,28429,20878
2015-05-05,353581,113644,50661,11570,148695,27203,3530,15037,207222,2255,35301,37533
2015-04-28,375580,140434,61539,9052,154490,27107,3762,10457,231981,1400,34543,27291
2015-04-21,341048,111041,47136,8088,154287,29996,2654,13343,218701,1473,31240,20005
2015-04-14,340272,107347,45319,10077,155133,28174,2951,12957,221217,1698,28302,19243
2015-04-07,328460,94147,40302,13945,150820,28114,3828,13917,212619,1536,28994,16589
2015-03-31,328834,90492,37459,14837,154608,27366,4124,13907,211966,1456,28789,16973
2015-03-24,342114,110781,42695,8337,153089,28052,4128,14362,229207,2309,30893,16376
2015-03-17,418391,112617,44595,14865,134546,37812,27237,19314,202587,56036,34828,20278
2015-03-10,363031,128156,55253,16893,144591,37353,3417,14674,210461,4733,33001,19026
2015-03-03,360271,127770,61577,12094,153469,31875,2967,12387,213672,2867,34961,19118
2015-02-24,352527,120087,60388,14080,146103,31468,2476,11804,208031,2573,40884,19179
2015-02-17,344181,105893,57155,17280,141967,31323,2928,15152,200460,3141,42274,17978
2015-02-10,326145,93024,55368,15803,128819,34245,3072,24908,185475,1879,43454,16354
2015-02-03,313544,79433,47339,14996,129752,34217,3384,27094,180120,2325,42515,18134
2015-01-27,313591,84327,55970,14404,131450,33866,3770,19980,178365,2048,41610,14491
2015-01-20,315621,86051,58092,12497,139319,34356,3222,14737,176871,1616,42489,16540
2015-01-13,331749,93921,60963,17680,147158,28074,3207,13371,188739,1409,36713,17422
2015-01-06,351310,94114,65376,16500,165429,28984,4352,16350,204873,1154,33278,16264
2014-12-30,346337,91827,68202,12849,166063,27838,3726,16841,204294,1993,37048,15968
