report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2009-10-27,2472585,372022,675325,59765,1337632,400333,132353,222126,714786,118478,179603,310349
2009-10-20,2392419,337857,673656,42800,1332785,371270,131122,213540,699582,118515,177145,294762
2009-10-13,2323932,350369,636814,27457,1284372,379132,136475,191753,670182,112350,173637,307847
2009-10-06,2334675,384449,625995,43602,1280749,413749,144320,182345,655541,85023,167478,314689
2009-09-29,2338950,366483,613441,29808,1304635,383565,151147,187480,782141,78075,176823,249463
2009-09-22,2284722,316210,565858,38833,1298801,405420,143078,185559,788162,78167,167242,218674
2009-09-15,3084056,405942,679917,98389,1377066,447282,143116,265525,847515,501073,235119,301980
2009-09-08,2688470,383336,645524,89267,1371436,469043,141941,276805,831067,190360,194788,237177
2009-09-01,2673739,372694,627363,61867,1412630,481132,141319,258962,876124,172509,214146,233254
2009-08-25,2651182,355975,650759,43259,1388784,483091,132665,288343,904883,170877,221416,181264
2009-08-18,2622199,383646,627658,38538,1432388,528295,131700,240680,856978,150890,197266,202860
2009-08-11,2595818,354644,595826,43129,1432209,544582,138436,223397,810311,149292,211900,232249
2009-08-04,2547131,356803,572557,40459,1420538,561411,140025,239403,756492,152002,162629,242940
2009-07-28,2503699,371433,571807,32481,1420192,577851,129238,200929,751094,135724,173566,241085
2009-07-21,2420483,336080,626685,30979,1378402,594451,126055,213636,561867,130724,164882,285533
2009-07-14,2401740,341653,610700,21794,1382854,639752,121972,247221,547071,98079,154597,302427
2009-07-07,2411917,325343,618008,24850,1378251,643648,118520,267928,571987,97778,166106,281510
2009-06-30,2330177,310182,526862,18168,1391412,611661,115768,212423,607199,95085,148662,298781
2009-06-23,2303107,306149,480330,22644,1387126,619840,111124,179591,652274,89068,167591,264951
2009-06-16,3243222,426317,736663,79117,1407689,536808,181241,311648,736016,568007,209660,321575
2009-06-09,2815342,404125,768138,87095,1431280,485483,116299,254166,683403,284207,182761,314699
2009-06-02,2757744,408840,753331,70850,1467784,514546,99371,240978,661174,242639,173030,322545
2009-05-26,2736726,397509,736629,78370,1429536,554032,92360,249519,625698,252830,193177,305844
2009-05-19,2700135,412157,734752,60776,1430266,570894,80356,254837,649816,237492,182841,280286
2009-05-12,2645720,384002,715324,33748,1420314,565261,87272,239819,640804,240113,193250,279241
2009-05-05,2629788,358078,711795,29591,1393336,573066,90107,295445,617894,239303,182107,275483
2009-04-28,2616834,369418,627393,34997,1429061,644318,92701,267487,610023,217793,169836,306661
2009-04-21,2511152,367567,565647,31814,1334893,690311,102051,247586,559421,211666,172346,282013
2009-04-14,2454936,358123,593737,19891,1330380,651807,109729,257392,590788,178708,164278,242484
2009-04-07,2412590,344353,549103,14311,1327229,660682,103784,254421,635658,171591,165005,217867
2009-03-31,2439953,363804,535750,21286,1361059,657750,97273,205956,628511,175815,181343,263740
2009-03-24,2428148,317499,563947,22062,1396023,620102,95276,237994,699534,163774,157767,198775
2009-03-17,3929370,824103,732744,130985,1451848,724713,108110,506025,1020293,668165,198589,465816
2009-03-10,3582979,858666,651025,71691,1351572,714743,88539,568519,1043664,350154,254860,589589
2009-03-03,3306527,792682,602184,80279,1405343,664568,94158,441499,1100341,219087,223438,478167
2009-02-24,3099079,712843,552928,81239,1361051,614931,100809,385226,1067744,157900,255178,451538
2009-02-17,3047503,678614,535230,66451,1341792,600248,102509,419477,1066489,150802,242781,464067
2009-02-10,2746341,603382,522931,57204,1355799,551989,93896,266913,1016754,145719,180972,309815
2009-02-03,2681609,593815,368439,59705,1366643,563166,97799,210731,1106288,114083,200220,321641
2009-01-27,2620436,557081,361313,45521,1428816,594576,90546,186297,1146865,91791,181148,242835
2009-01-20,2565182,541088,399233,34359,1393190,634094,88499,190391,1036993,79458,193352,239858
2009-01-13,2438899,483261,353197,36648,1381675,537427,92282,157268,1156698,60629,183039,168754
2009-01-06,2411321,390454,329990,23261,1404003,435257,85549,157280,1295760,64021,241209,147491
2008-12-30,2307779,418906,250488,23598,1282661,468342,82648,148427,1259817,65075,238487,131162
2008-12-22,2276969,421600,239738,24962,1273215,457399,88699,146697,1223770,50614,227547,150872
2008-12-16,3814544,729644,420342,163059,1323683,460204,167936,479476,1584927,650858,230018,290859
2008-12-09,3147959,667606,424206,82433,1203070,484624,99743,483143,1471406,335233,219989,190809
2008-12-02,3227862,658129,481160,90602,1221829,442847,97053,453127,1495175,337804,298240,166021
2008-11-25,3253752,668951,496391,102935,1167547,412718,97391,476548,1502841,327669,341241,191276
2008-11-18,3199331,643958,565471,91500,1101786,385477,76583,465609,1438410,305046,450596,233536
2008-11-11,3042768,628455,626490,93233,1007400,332793,100210,440660,1347423,279513,428995,189553
2008-11-04,2896273,575793,519812,95275,1020655,308336,98268,363347,1353231,234511,451455,207466
2008-10-28,3062115,606934,600807,97933,980184,394166,112891,378032,1301459,247333,580989,233002
2008-10-21,3023160,617924,678581,90576,952688,335799,108221,358488,1308005,216081,614592,196780
2008-10-14,3189495,682301,781141,72901,929222,319436,125980,379920,1287975,187434,743988,336720
2008-10-07,2894010,656534,716348,101436,833114,314149,97650,339670,1200976,205803,585715,182267
2008-09-30,2565210,452302,633233,76262,885961,243914,93343,264140,926017,182807,545986,331217
2008-09-23,2266433,361987,588563,41581,851939,214900,98285,276915,795566,146658,438533,305725
2008-09-16,3205598,650147,733830,134347,805972,215490,145386,309690,1000387,646071,452230,243717
2008-09-09,2584380,498677,795342,65285,825858,150580,101576,306221,917102,287659,428566,205790
2008-09-02,2459817,437671,775062,53747,817529,131272,95818,286677,854286,270296,443255,207786
2008-08-26,2444920,396512,749577,68402,868008,148286,91197,276947,859265,258059,434021,202362
2008-08-19,2480117,408969,783516,72672,855192,138465,93524,276074,871257,257152,455839,202791
2008-08-12,2464192,382212,727864,64914,862711,187455,89790,279585,881232,233208,479720,212367
2008-08-05,2492891,402443,759289,65153,879879,219007,77813,287877,855303,244225,465709,201063
2008-07-29,2488058,396700,787354,60439,889724,247064,80890,280678,815956,232050,483879,192529
2008-07-22,2435264,369868,802684,66683,903907,269336,62568,274105,766193,205564,484429,191082
2008-07-15,2551139,426481,726412,78380,903046,262093,61768,330372,965591,190968,503462,201231
2008-07-08,2305626,333925,727546,60432,904631,224631,58738,296464,816359,179971,425166,179485
2008-07-01,2128123,291810,664736,61490,880290,172486,60804,240810,704504,184216,360921,214870
2008-06-24,1945640,240223,643516,48106,861819,153026,52461,216391,588585,161851,339696,227082
2008-06-17,2862936,465998,835599,101850,841604,149041,68809,396256,775625,448812,507886,396046
2008-06-10,2452965,448859,832395,60671,853932,121426,62913,444902,802864,264126,291186,214757
2008-06-03,2348861,401387,798983,62783,856704,118086,59448,392119,795207,230103,320939,205188
2008-05-27,2290268,369374,789383,50417,863169,120037,57689,345253,772817,218618,361658,193085
2008-05-20,2225222,339185,769116,42087,900533,89816,55099,262449,724842,224373,374714,223935
2008-05-13,2129204,321330,717931,45538,879972,68378,55742,231590,714643,237907,329678,186054
2008-05-06,2117598,333713,676066,46745,847856,60243,54781,196797,717435,230527,377027,220764
2008-04-29,2070518,277731,699404,40627,855681,67734,54941,204513,685353,227883,383864,185650
2008-04-22,2042108,283600,685023,52079,852166,69680,61183,202833,688586,199061,364935,178656
2008-04-15,2040110,302796,679051,55748,862573,76706,64550,181705,699107,181773,359775,175577
2008-04-08,2098521,272879,710065,46533,974849,69301,58719,175586,742992,181417,360881,177586
2008-04-01,2112188,287288,715447,39430,948380,109402,62099,178625,695975,187206,381927,187319
2008-03-25,2083681,259458,690189,21630,933840,134645,69862,176955,661830,163975,425863,231947
2008-03-18,3089662,519034,690439,198422,915956,165480,86287,331260,856647,479747,511732,468403
2008-03-11,2494075,476050,772198,64001,896780,189849,87641,347754,753223,265746,324776,230539
2008-03-04,2402309,483436,771439,41608,897370,171766,73924,327371,754406,212497,339854,227931
2008-02-26,2358196,457518,805135,38674,896702,173507,62676,255131,724425,257108,355540,159742
2008-02-19,2371943,466065,796492,36052,912374,171202,61543,264288,763702,225292,371396,182799
2008-02-12,2473964,479220,752030,45751,914335,171295,65363,271929,838487,200003,465645,274620
2008-02-05,2490724,514615,724319,43415,933922,149691,66007,311314,936187,183179,398403,276004
2008-01-29,2389489,466427,629863,43946,913287,118877,75387,336454,1012110,153453,362369,257998
2008-01-22,2509683,549948,621917,59311,835226,137314,68603,322137,1043040,159125,458854,310122
2008-01-15,2139579,439450,632130,50618,844136,129201,72118,199078,817263,173853,320345,170154
2008-01-08,1993208,405046,661490,36727,837411,131696,69857,155513,648608,166341,288306,184261
2007-12-31,1725583,330038,543339,18941,815754,125154,72211,129725,580779,132108,203392,136682
2007-12-24,1747039,305666,525668,22898,796647,126643,59622,153509,606409,140922,247522,152234
2007-12-18,2757399,341704,673189,123310,797995,125874,93578,291705,743606,564057,512690,288230
2007-12-11,2342983,265317,700211,66093,809402,198128,69648,231864,658240,314803,559177,200201
2007-12-04,2164011,244555,677355,66792,793331,179526,65284,238174,653867,229059,498240,169480
2007-11-27,2150535,268985,646930,61777,820176,166106,62055,257527,712964,186716,452657,195418
2007-11-20,2149374,255646,657057,43157,810716,176915,63178,288190,710580,177441,471445,204478
2007-11-13,2055383,255042,672815,47425,759766,127840,54933,284439,684757,140401,466206,213268
2007-11-06,2036619,245320,722017,36831,743025,113112,60238,297149,643169,154817,460888,181817
2007-10-30,2026594,244289,679610,24733,731558,112149,68335,280424,704065,168761,467183,157543
2007-10-23,1977779,234055,654154,35075,728381,123486,73062,300586,675243,139623,431674,165509
2007-10-16,2000172,282515,651805,28815,720684,121733,74071,265672,693370,159761,435584,150284
2007-10-09,1950942,295326,670078,23704,667158,105704,81079,283234,660642,143425,424429,153421
2007-10-02,1865981,278703,651207,26575,646663,109582,80512,266414,614426,128502,409363,141298
2007-09-25,1747463,223135,583923,25030,648476,129464,69695,229828,547514,130856,384965,144680
2007-09-18,2851893,267336,691681,241410,630573,127219,86391,684069,542787,473977,426230,536393
2007-09-11,2264864,276309,686302,86948,612934,153446,81173,710110,576835,261382,208084,282974
2007-09-04,2086435,281479,663385,82127,599927,159294,79570,658615,603374,209345,149551,171159
2007-08-28,2115440,316344,682058,67013,614980,133456,82642,584253,646343,199866,221435,184051
2007-08-21,2085581,339620,703848,46395,598078,132895,83642,602120,629892,194002,199527,167008
2007-08-14,2121969,367560,758454,39382,607635,132430,76431,608475,595115,206460,186062,181037
2007-08-07,2111980,305112,716016,61322,616781,118462,83198,585178,562453,185459,247233,231240
2007-07-31,1981173,266652,696867,37029,606221,97817,88435,538442,549020,204632,203669,147748
2007-07-24,1787275,233566,653187,26430,662606,88770,71545,403260,474207,158391,190262,176738
2007-07-17,1702051,243026,630010,26872,598897,83270,78322,375685,459003,142695,200795,154668
2007-07-10,1682680,228350,596475,29593,602154,78416,88958,389332,463307,143139,172063,166337
2007-07-03,1619924,235564,565773,33512,581635,75666,93949,319861,476764,133430,184193,137198
2007-06-26,1642944,259791,518008,23499,598174,69352,95896,227695,534889,141167,261161,162720
2007-06-19,1577585,253067,498660,11244,608705,77371,116592,234374,527864,108025,214709,145818
2007-06-12,2861518,339060,865570,103318,628622,72903,156517,578994,659616,574739,442182,295960
2007-06-05,2405114,363121,864988,29037,632715,68526,91606,554877,731715,300704,399717,176932
2007-05-29,2200527,329693,805236,26698,611120,63571,106875,436026,674494,204280,455166,175607
2007-05-22,2160963,347615,763423,29518,596479,79468,99402,423319,702931,181358,454506,164662
2007-05-15,2010006,298193,649070,19077,608108,95302,87605,314156,698183,159677,492670,175840
2007-05-08,2008221,294266,656585,19992,590538,111052,105157,352525,692816,144955,473033,153137
2007-05-01,1993806,274845,623029,23643,585266,126608,107513,372551,679301,145008,458558,174248
2007-04-24,2035415,244912,698865,25729,609239,121420,124285,412668,636030,140763,448608,163970
2007-04-17,1945192,173198,624393,33244,574317,121975,127379,398595,588600,152561,448775,176434
2007-04-10,1887175,184777,642058,27923,578315,125025,123601,323100,575213,141338,476393,147827
2007-04-03,1873931,182709,665040,19574,575275,125151,122461,305876,543785,134043,502649,159048
2007-03-27,1741510,155688,622660,16812,576060,135112,111093,253340,495010,128334,466536,149402
2007-03-20,1696188,144574,576111,15930,588140,172050,91239,262358,462856,126999,430271,162367
2007-03-13,2700111,272532,642050,109979,594239,169975,105874,568221,691023,600974,397580,283285
2007-03-06,2101358,251047,496332,50933,593474,170019,93897,422680,699719,305877,339589,183452
2007-02-27,2006422,296872,459396,57628,563166,142317,98508,329888,761437,239554,378887,153825
2007-02-20,1869638,317607,393220,24993,558603,158395,84080,297771,784191,195332,353660,127897
2007-02-13,1783100,284229,365288,27097,533224,158787,92521,293503,745587,189579,324148,121125
2007-02-06,1726207,286847,351097,25573,540418,156192,91515,278491,712480,183556,284767,122102
2007-01-30,1669513,235547,339314,15041,544928,163746,87129,255482,703998,166615,331853,125007
2007-01-23,1664762,294823,307036,26141,517719,161030,93134,218621,736042,150810,338808,129954
2007-01-16,1647575,318204,260480,37136,516768,151800,88565,175989,768828,147412,340647,137745
2007-01-09,1584567,275934,229320,30001,531633,160183,90326,196199,770025,126083,313939,138109
2007-01-03,1518364,252670,231765,30059,492273,140645,87450,197350,754932,109586,327664,128188
2006-12-26,1489606,226264,243295,23474,542970,130612,78986,188394,759449,106548,302387,112076
2006-12-19,1504936,268201,270626,24970,540694,130463,79120,181591,725314,102469,284378,125830
2006-12-12,2361730,419071,469476,81086,584965,118134,82295,244918,944375,377392,531832,232545
2006-12-05,1961863,402452,436099,50744,557460,118265,73344,261464,897777,194523,393276,148283
2006-11-28,1808800,398671,370970,44256,503950,124140,72005,207971,843273,169636,389656,150661
2006-11-21,1785579,381106,361217,38860,496351,131757,75811,182624,842279,164624,421868,138219
2006-11-14,1738166,393114,398080,31771,467256,134182,77152,164919,793050,145845,435693,125434
2006-11-07,1697597,361475,391146,32687,465642,135205,80161,168227,760141,133853,434704,132191
2006-10-31,1649310,354097,368568,27011,471874,148870,75346,162367,739500,129577,406483,127031
2006-10-24,1610999,322153,398945,31015,486476,108590,59699,142281,702305,124983,421764,145103
2006-10-17,1557473,290662,382268,21796,484989,93492,63766,139501,710031,117410,418719,137222
2006-10-10,1499138,251993,369325,24977,481844,89362,61576,118650,674743,102332,440073,140276
2006-10-03,1453775,257185,384223,22004,484127,93701,61384,121373,635141,88568,401587,130870
2006-09-26,1428199,202721,365335,18543,500258,95179,57746,128295,608073,96714,404743,146504
2006-09-19,1303906,128972,341274,17183,494270,92648,57563,121650,531359,82250,383688,146553
2006-09-12,1998218,205780,519882,61407,440489,110332,122405,307195,582452,384418,455848,172559
2006-09-05,1672748,224934,539306,40987,437980,123748,45840,327564,594443,141172,436319,130281
2006-08-29,1581886,192097,465518,45222,413535,130258,50287,287255,569153,139471,433696,136236
2006-08-22,1547766,176854,490050,24204,413560,132619,52329,307101,523679,143981,412619,135775
2006-08-15,1503215,169740,459880,27439,399801,138861,56277,294015,505942,143057,390305,125726
2006-08-08,1465662,127708,456097,32368,385521,142272,53630,341564,457909,157803,342648,124817
2006-08-01,1386714,97063,386479,34064,381184,147477,51813,325383,436576,154372,320657,126805
2006-07-25,1378698,121697,390705,30563,392016,148134,48216,284058,440658,149794,333924,127943
2006-07-18,1403408,129167,432329,32085,391483,170529,43149,293247,425009,139869,350275,120793
2006-07-11,1344585,135915,381536,30213,395990,153125,43324,231335,436038,128804,364988,131199
2006-07-03,1332529,130095,348261,27374,392524,158639,41006,210634,451410,138675,372535,129148
2006-06-27,1298945,120141,364186,25620,392565,168491,38032,187510,406388,126851,383105,136550
2006-06-20,1293970,115509,347742,25015,411550,170026,35152,164996,436681,108366,406720,137166
2006-06-13,2042655,224534,388325,137123,370566,169268,68268,296029,691304,355316,556711,163394
