report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2014-05-20,268199,57288,60999,7758,47713,66251,6488,73464,23477,8152,40924,63019
2014-05-13,268142,67940,59727,6370,44044,67355,6367,60718,25592,7377,45145,62841
2014-05-06,277013,95027,50047,6987,42940,74367,5937,41059,35135,2835,50182,67117
2014-04-29,271515,88206,48473,5707,42116,82335,5934,50893,29344,2782,43963,64250
2014-04-22,266259,88509,44544,3852,41339,87009,6084,50580,26292,2323,43474,62837
2014-04-15,270722,92934,48114,4098,41858,89487,5257,51748,28306,2402,43070,61367
2014-04-08,261439,78871,41407,4038,42370,90142,5386,58013,26687,1814,43729,61676
2014-04-01,260075,89129,37164,3227,42071,91478,5297,47949,26479,2018,42599,61376
2014-03-25,262179,95313,35310,3734,42337,92523,5851,42530,26612,1647,46532,63133
2014-03-18,264443,103686,33399,3506,42097,92259,5919,34889,31876,1136,50122,64670
2014-03-11,322020,106455,43550,9828,41452,87563,5604,73477,63301,7474,54931,69184
2014-03-04,304308,96160,48412,7748,41884,83269,5291,81771,58970,2744,48210,60915
2014-02-25,296924,82354,44265,10536,42683,81330,5228,85407,52613,3986,46580,60768
2014-02-18,291360,78567,46323,9699,41219,78888,5043,87336,47163,3806,46243,61429
2014-02-11,281037,65787,51995,10287,40516,80002,4936,96688,33479,3697,41066,59488
2014-02-04,274146,56409,46760,9943,39862,80554,5081,100802,23613,3265,36823,64168
2014-01-28,260799,76591,39634,6420,41253,70547,5462,69721,37878,2055,40357,63180
2014-01-21,255300,74804,51479,5910,40479,65616,5008,69496,24677,1438,38741,70030
2014-01-14,243434,80190,46508,5343,40852,65786,5069,49071,27267,2149,42980,61218
2014-01-07,238570,84159,43290,4664,39773,67302,4885,43982,24290,2242,40075,60852
2013-12-31,242071,96557,42201,4851,41193,68954,5199,27927,30789,1856,47087,57247
2013-12-24,240206,95554,41552,4759,40767,68229,5025,26369,31237,1371,45647,58110
2013-12-17,230955,91807,42189,3993,42111,65808,4905,24197,24696,922,46019,59489
2013-12-10,302100,83721,47165,8391,41542,61674,5065,55235,48677,36265,49494,68125
2013-12-03,253653,73150,49004,10160,39653,57308,5156,56483,42376,6580,41038,60919
2013-11-26,243049,65636,52053,10562,39429,55610,5132,58983,35810,4202,37844,58411
2013-11-19,232326,73540,46427,6044,38985,56273,5655,46507,42745,2929,38006,56807
2013-11-12,229166,74893,45636,6449,38615,54681,5656,41892,41584,2548,38452,59283
2013-11-05,252554,88170,44594,5604,39273,54056,5496,35671,71020,3275,48977,50467
2013-10-29,282923,117110,38556,4275,39924,49283,5514,33835,107889,2320,53599,55338
2013-10-22,278139,118439,37248,4263,39817,47816,5236,29963,105281,2752,52909,54743
2013-10-15,257199,110779,35060,4593,38127,54000,4702,26647,83915,2991,45353,51369
2013-10-08,263859,118974,32919,4452,37404,58361,4820,22497,86821,3907,48379,51389
2013-10-01,255067,115774,35270,3881,37881,56417,5223,18832,83640,1490,47284,48697
2013-09-24,254464,119731,41112,2267,37847,59133,5426,17266,77960,1272,48181,47869
2013-09-17,218264,90521,50140,2028,36469,61980,4969,21900,30183,1023,39864,51305
2013-09-10,257969,62609,52899,19711,35174,62554,4977,41131,27086,23155,43289,55529
2013-09-03,244563,77806,55233,11297,35461,67890,4814,34973,27675,12734,39921,54018
2013-08-27,248672,93380,50844,4736,35734,65796,4738,27609,49639,4791,50876,55089
2013-08-20,249660,93057,53969,4547,36675,64314,4841,28258,44447,4484,52519,58084
2013-08-13,225665,71187,49934,4111,36530,62900,4822,34945,25316,4007,45140,59273
2013-08-06,228726,65290,56721,4041,37710,59672,4800,41399,27063,3122,47327,57690
2013-07-30,222957,58362,63919,3054,38388,59074,4808,45943,16770,3227,43172,58123
2013-07-23,219429,47633,68296,3131,37899,57752,4613,56886,12843,3117,41090,54022
2013-07-16,220137,42779,68057,3267,36032,55673,4681,70762,12181,3273,34391,58027
2013-07-09,225051,42649,69965,4381,34597,55310,4166,72004,8717,3062,41932,63651
2013-07-02,196064,47669,53155,3618,32855,55504,4172,43772,10197,1986,42731,53682
2013-06-25,211651,76065,51019,3190,32381,56653,4478,26597,31093,2051,48759,49966
2013-06-18,213331,76841,52976,2056,33653,51992,4731,26016,29409,1238,52558,56742
2013-06-11,260418,59561,61706,14095,35727,52391,5517,40056,32656,19936,47901,62276
2013-06-04,240733,37549,78958,6835,35514,52712,4713,69606,17509,5533,40196,59129
2013-05-28,264212,37181,106382,3862,37023,52838,4275,94917,13980,2111,39979,65913
2013-05-21,265194,41601,110377,3824,37082,49155,4420,92070,14230,3441,38327,65524
2013-05-14,232417,46365,83141,4274,28568,48786,4836,67755,14606,2451,40178,60103
2013-05-07,214597,44483,70879,3777,28836,45410,7717,50458,18078,2257,41040,53623
2013-04-30,222618,45834,71777,2999,28895,46949,8780,56250,20448,1928,46699,52721
2013-04-23,220051,38319,67615,2629,28686,49994,9080,68299,17535,3053,38861,54219
2013-04-16,215657,37447,63934,3097,29519,51094,9071,64145,15288,2642,39206,53956
2013-04-09,220353,22934,72895,2551,29828,50500,8867,84690,12160,3131,37783,56131
2013-04-02,235871,33814,88557,3144,29744,48480,8421,92230,11348,1780,37479,55997
2013-03-26,204257,28181,71988,3347,30150,39857,7852,66753,11725,1623,39248,52636
2013-03-19,195073,35843,72519,2581,30547,33381,8042,53922,10254,1310,38234,51512
2013-03-12,213113,44300,68546,5427,37415,30581,3990,46734,23677,9585,43030,54163
2013-03-05,218469,47395,73062,5320,38719,32709,3618,53287,31129,5229,40548,53048
2013-02-26,230567,64662,66802,4678,43876,33304,5822,38435,55276,3596,48621,47258
2013-02-19,234039,67440,51723,3041,49615,30356,5228,29739,77151,3533,56391,49196
2013-02-12,239566,73116,51671,1944,49934,30635,5561,30560,86284,3157,55326,46278
2013-02-05,251236,82597,49624,2756,52763,30488,5458,27323,92528,2755,59055,54297
2013-01-29,237856,74861,57466,3118,49721,30555,5340,25132,76748,2341,57975,50004
2013-01-22,216059,66444,52192,2056,44967,30735,5343,21957,63485,2367,53704,47437
2013-01-15,211373,65502,61682,977,42519,33365,5542,22157,46243,2367,55270,47520
2013-01-08,194251,53695,62122,990,42449,33329,5241,25030,28997,1627,47896,49333
2012-12-31,207608,67384,58509,861,45540,40844,5476,19563,43456,874,50816,45352
2012-12-24,202591,61048,59348,719,45431,40979,5453,19291,37166,1094,52584,45965
2012-12-18,193681,55166,59469,683,46062,41040,5074,18751,24173,1033,49425,47440
2012-12-11,241932,36377,66223,7564,44929,41903,5011,56046,45560,12557,47413,50388
2012-12-04,217546,29764,66642,3376,46704,39642,5147,54488,31265,3658,46829,53718
2012-11-27,210234,18908,80275,1621,44738,40923,5441,70090,12178,1698,40545,53384
2012-11-20,232328,23229,104356,1985,45736,39224,4485,86504,10436,1326,37762,56327
2012-11-13,231660,26746,102124,2260,47601,39840,4566,77535,10475,1307,38801,57151
2012-11-06,227725,27499,90155,1791,51388,40111,4443,71806,18298,2004,36650,57836
2012-10-30,221524,22100,81918,1601,52596,35615,4479,66884,26524,2401,41205,58147
2012-10-23,216842,21990,80808,1822,53659,35177,4491,61563,26861,2238,41897,56243
2012-10-16,219809,26553,83924,2120,50176,35189,6301,59924,25449,1719,43302,57263
2012-10-09,227541,26231,99825,1917,47852,35121,6681,69129,21096,1716,41851,51679
2012-10-02,217516,38032,92646,1097,46411,34001,7407,52847,16982,1462,43132,52497
2012-09-25,218363,44036,97519,406,42770,32832,8077,54280,14405,1312,43670,53156
2012-09-18,234394,37233,107860,132,40817,35065,8572,77631,9164,1110,43282,56865
2012-09-11,332637,72242,126460,15363,33993,36884,9094,87507,59765,11004,43134,62559
2012-09-04,314363,77709,134605,2673,31275,42113,9727,87438,45843,2884,38929,61411
2012-08-28,311925,77494,134983,2853,31759,40053,9733,88263,44591,1388,37843,63915
2012-08-21,321166,78048,158777,2693,31204,38006,9740,94477,32974,1108,39808,63319
2012-08-14,321568,75938,166782,2180,32094,40058,9459,102882,23614,1090,33499,63574
2012-08-07,322243,79789,163508,2510,31395,38084,9099,100275,26476,941,34067,66250
2012-07-31,311436,74744,167704,1596,30822,37342,9022,97695,14994,1431,32713,66431
2012-07-24,324443,72892,181375,1693,30060,39076,8929,111009,9350,693,33118,69832
2012-07-17,323228,66581,185076,1252,32308,38595,6320,119716,9307,622,34673,70630
2012-07-10,326374,70787,190991,1426,39588,37697,4530,111492,8007,508,35572,72331
2012-07-03,302289,61617,162223,1558,49586,37213,4267,92856,16184,1186,31947,67141
2012-06-26,315785,59653,184323,985,48500,36575,3931,107831,8620,882,31954,69494
2012-06-19,311933,67141,182918,995,37306,36896,4108,107732,10283,707,31406,66569
2012-06-12,422131,77328,217739,36484,31536,41391,8599,169482,18769,13466,31653,70898
2012-06-05,401812,74691,234828,5211,30689,42554,8681,194354,17632,2121,31022,75688
2012-05-29,394160,75361,227687,3171,27436,42268,9934,186762,18128,1295,32852,76335
2012-05-22,376708,68915,216214,2531,27194,41543,9692,178530,17772,1051,31085,74421
2012-05-15,356674,72382,194983,2125,28384,46204,7558,159029,14594,145,29968,75932
2012-05-08,321037,60165,166483,1012,27255,46974,7277,137440,15040,176,30969,69871
2012-05-01,279605,49337,129999,1618,27734,45440,7018,153942,13442,2233,30878,66884
2012-04-24,287215,50397,134506,747,26707,46194,7166,163420,13891,1860,30148,66059
2012-04-17,295844,54321,143809,799,27239,46319,7016,169621,15549,1583,27817,65515
2012-04-10,274830,47765,129486,473,27614,32196,16855,142997,14675,1488,29781,66466
2012-04-03,241006,38274,105605,868,33275,29015,12393,115302,19458,985,33291,58314
2012-03-27,239446,30924,112405,527,39616,29818,6209,118658,15783,1254,36029,59451
2012-03-20,258535,48605,123944,403,44841,29617,3799,122019,25721,1278,30528,60129
2012-03-13,311057,61643,129820,13841,45762,28500,4217,127444,41715,6945,43680,73108
2012-03-06,284739,57022,122654,5182,55484,28864,3660,118595,45962,4714,33112,58927
2012-02-28,271282,51754,120966,4555,64664,31595,3597,103596,39843,600,35554,57336
2012-02-21,287525,49974,143547,2275,64178,30459,3431,126788,35447,449,33774,61149
2012-02-14,291060,51873,149048,2461,65440,31967,3527,128914,36569,507,31954,58446
2012-02-07,288657,59814,145974,1740,60932,30660,4135,123263,37986,501,32383,56954
2012-01-31,305328,70584,161936,1724,57576,31232,4275,132441,38092,695,31940,58319
2012-01-24,315350,70651,174171,1578,53651,31848,4878,143798,34421,604,33669,59938
2012-01-17,300962,67707,157917,1106,52274,33087,4905,135279,32277,409,32951,60106
2012-01-10,294263,68102,155989,1032,50563,31858,4878,131060,27996,420,31597,58064
2012-01-03,282790,66673,149926,808,47953,30666,4652,119171,26718,719,28432,55592
2011-12-27,276022,57998,144008,985,49677,32557,4724,122475,27029,155,25516,54264
2011-12-20,266597,50187,134988,909,51325,33249,4263,118045,24067,152,27224,56646
2011-12-13,327740,77262,124484,19053,50842,32802,5886,109062,57504,16708,32211,59680
2011-12-06,283309,66525,104430,3712,57161,32936,3659,100514,59830,6936,29471,57400
2011-11-29,277511,69316,108084,3283,64442,32138,2853,101801,55757,583,29040,62580
2011-11-22,260064,62727,90056,3449,48335,32112,8899,98400,47374,67,31234,64500
2011-11-15,244552,59834,86885,1280,42802,31319,8914,93935,39429,100,31351,63675
2011-11-08,231445,52683,67623,1842,41872,33044,8654,86576,49344,160,32742,57857
2011-11-01,231229,48212,78541,1515,39110,33811,8954,90759,41183,328,33833,54718
2011-10-25,235774,51243,91709,432,37864,34209,8183,98779,31117,220,32143,60273
2011-10-18,230483,54759,87551,621,30588,36734,8276,98308,24570,403,30235,60248
2011-10-11,223167,50685,81502,866,26634,37618,5496,97660,25444,348,35426,62186
2011-10-04,220839,53010,89631,962,29077,41359,3142,96550,16071,74,32554,59059
2011-09-27,215172,44206,90665,959,28053,36233,2658,98269,13083,45,34809,60016
2011-09-20,201556,36687,87622,902,30342,32220,2246,91696,10822,109,32594,56075
2011-09-13,264500,63377,73866,3165,32327,32396,1748,75972,37329,38985,42132,66690
2011-09-06,209515,53812,61495,4396,32752,30303,2030,52370,34782,12524,45133,54434
2011-08-30,179162,43107,39766,3300,31427,29268,1636,35559,44817,5333,51105,47567
2011-08-23,174714,42878,38997,1998,25481,32403,1658,35450,41523,6200,47389,43838
2011-08-16,168931,41298,37636,2564,24713,32037,1562,34730,37812,5296,45158,43976
2011-08-09,183571,48629,45771,2644,24483,35128,1924,40723,37502,4222,46408,43102
2011-08-02,190722,44262,56722,2344,26995,31200,2611,44251,45965,4129,46194,41858
2011-07-26,183690,41839,46960,1672,29579,27123,2026,33545,55319,3858,50933,42227
2011-07-19,180314,35357,52885,1363,30521,26509,1974,43685,40685,3367,43513,46273
2011-07-12,185541,46791,57127,454,31530,26027,2451,33834,41507,2363,52766,49480
2011-07-05,194329,64555,47296,814,30071,27142,2413,23399,65753,1139,57031,43594
2011-06-28,183206,53306,41546,613,31913,28185,2487,22759,54950,1562,55862,45503
2011-06-21,189190,57942,44490,553,32294,26404,2287,26697,58092,850,53967,43047
2011-06-14,190373,68240,42128,344,31198,26312,2093,16959,71044,228,56525,41870
2011-06-07,296126,71419,63880,4894,34242,23907,2285,86262,121951,16229,64573,57233
2011-05-31,270101,56010,60973,3998,34004,24352,2539,103939,115616,1084,51791,45472
2011-05-24,258663,51375,59617,2017,34845,24340,2537,101914,110343,853,48517,44828
2011-05-17,250533,60895,53397,785,33225,24112,2468,76683,112131,669,53506,43348
2011-05-10,242927,68986,45937,949,32066,23352,2405,54015,119834,1232,60364,42079
2011-05-03,264337,105405,47627,2303,32544,21921,2458,26264,136892,1463,70935,45596
2011-04-26,249000,81402,40303,1831,31865,20995,2424,38593,119042,1566,68461,47407
2011-04-19,244006,76388,40203,1599,31655,20431,2439,42842,113609,1400,64455,45922
2011-04-12,243203,80120,38808,1419,30107,22734,2353,36889,111585,1519,67024,49295
2011-04-05,236270,78789,39413,758,29192,19180,3031,35013,107368,274,65269,48581
2011-03-29,218177,74873,37044,1438,27822,19395,2900,25810,96296,1087,60800,45115
2011-03-22,194709,62333,29845,1291,27924,18644,2913,18802,80758,84,58080,46438
2011-03-15,190848,62919,37231,1192,29500,18352,2618,11589,74976,218,57920,40602
2011-03-08,263702,72271,43312,10493,29616,17589,3559,40233,105391,20016,61739,49640
2011-03-01,217066,64166,37187,4283,28325,18872,3378,28851,84400,5068,63127,51305
2011-02-22,207869,58959,41991,4236,30151,19709,2387,27999,76087,6575,57896,49660
2011-02-15,193304,48288,33887,3522,27883,18698,2511,27948,66437,6631,57285,47436
2011-02-08,203541,56090,35785,3665,25830,19149,2751,28534,75125,6210,60524,47375
2011-02-01,211730,64625,36657,2664,25680,18898,2780,27340,74340,5347,63481,57014
2011-01-25,199706,52229,46485,1381,21592,19529,3087,34214,57437,3288,62138,56951
2011-01-18,188933,44563,61604,1154,21446,21991,3112,39788,34206,3165,54183,53078
2011-01-11,202004,25030,76226,695,22396,22697,3250,84226,24315,992,49493,54703
2011-01-04,163239,20323,56517,679,22363,22006,3142,52737,19425,1023,47249,47903
2010-12-28,162312,15443,61279,356,22380,21578,2965,57044,17543,656,47602,48650
2010-12-21,156136,22249,52260,259,22569,22281,2886,44217,18739,942,48120,47860
2010-12-14,146781,16766,46457,168,23516,22615,2608,41057,17062,527,47751,50155
2010-12-07,198099,17486,49899,5896,23303,22315,2632,69985,38057,18251,47101,54292
2010-11-30,203930,31464,50009,3593,26106,21679,3155,64873,55860,4752,55948,50698
2010-11-23,187189,21148,47933,4511,25149,20114,2593,61431,55077,5304,48239,38990
2010-11-16,195598,33150,43572,4159,24728,19209,2791,52617,66653,4981,54066,45117
2010-11-09,204528,35280,40244,5195,26494,16837,2752,49448,85142,4638,57478,42966
2010-11-02,206972,45948,34132,2884,25688,19432,2119,47509,91212,3561,58837,46824
2010-10-26,209103,47943,29553,2861,23969,20412,2267,51082,99969,2765,56406,45695
2010-10-19,219761,50940,24588,2357,23802,22507,2248,52578,113238,1742,62319,46232
2010-10-12,197836,44042,26485,2758,23440,23908,2236,49466,88601,1866,53055,45507
2010-10-05,197406,48716,24827,1659,24536,27435,2361,40997,84694,2784,55978,48232
2010-09-28,190039,47592,35213,483,23731,27775,2338,37664,70506,3251,54367,47257
2010-09-21,167463,29290,44965,2169,23441,29708,2588,41248,34869,2087,48627,46699
2010-09-14,170651,33007,60803,290,24080,30416,2708,47441,21788,1735,47100,47126
2010-09-07,257788,29100,70229,3329,23748,28099,2810,123164,78055,5511,53764,59652
2010-08-31,241133,32332,64492,3772,23058,28462,2671,117126,74984,2911,43976,49837
2010-08-24,245448,29115,65757,2009,22627,27849,2860,120440,82301,2437,46829,49755
2010-08-17,250090,35139,63817,1665,22842,24813,2913,115540,92408,2771,50258,48773
2010-08-10,234276,33402,49230,1695,22811,22275,3093,108615,94031,2991,44484,45672
2010-08-03,236101,34148,59251,2018,20329,23204,3354,108197,81336,3780,46079,49809
2010-07-27,232193,34118,67984,1491,19448,21677,3294,110445,70501,4006,43272,51192
2010-07-20,230118,30298,71049,1689,20577,23107,3410,112272,64768,3933,42241,51044
2010-07-13,225703,30129,72779,671,19566,22916,3839,106441,58906,3650,45018,52862
2010-07-06,228333,34464,83845,1263,19500,26204,3779,105291,49778,1944,47730,51282
2010-06-29,225752,26862,113255,530,20305,27773,3368,119604,21134,1792,41321,51137
2010-06-22,224050,23800,110231,383,19890,29595,3013,120577,19027,1889,42856,53102
2010-06-15,227632,29958,109270,1495,20402,29985,2614,117861,21342,513,42646,55277
2010-06-08,305060,29109,143057,8342,20309,28595,3576,158498,41803,17112,50669,50110
2010-06-01,275266,24084,134044,4870,21205,28473,2903,149026,31645,6861,50814,54577
2010-05-25,281966,27228,147870,4086,20604,26605,2996,160246,31972,5891,44016,54533
2010-05-18,300526,37605,153869,4270,19497,30015,2947,164771,34090,5600,48129,60140
2010-05-11,287589,21525,144148,2793,20289,27761,2681,171487,32749,6047,47444,58048
2010-05-04,261076,18041,127312,2520,19713,25892,3255,151815,25001,3320,45662,55173
2010-04-27,238298,20500,111862,2933,17384,26393,3036,129662,23225,3853,44149,52482
2010-04-20,208291,20846,92908,1691,16294,27720,2901,105503,21643,3562,41483,46207
2010-04-13,203199,21493,90407,278,15686,26425,2955,105632,20150,2355,39877,50296
2010-04-06,208883,17088,99772,291,17196,24995,2726,110757,13602,5402,39574,49381
2010-03-30,223554,10606,118115,600,15339,24991,2696,136076,12745,2146,38924,51391
2010-03-23,195287,18919,102137,797,15807,23806,2196,97710,12213,1755,40160,47219
2010-03-16,163822,18336,79044,1012,14278,23383,2261,70764,12040,1856,38467,41530
2010-03-09,243524,17907,92561,3687,14526,22890,1968,126558,46598,27744,39086,45160
2010-03-02,218803,18694,79660,3506,14818,25168,2303,116419,49870,5559,45897,48365
2010-02-23,208474,18369,81838,2442,14419,23364,2046,116804,44891,3329,38824,45447
2010-02-16,196042,17149,69041,1288,13239,21074,2027,107144,48409,1749,41551,45635
2010-02-09,197457,15651,72717,711,12218,21231,1989,110303,45501,1536,41888,48104
2010-02-02,186878,12809,62929,417,19639,18403,1974,93121,47301,1768,44671,47477
2010-01-26,184978,16828,60431,443,19283,19116,1919,88712,50278,1896,43648,45457
2010-01-19,164501,15107,48961,1556,20356,19358,1950,63245,44441,2152,48050,43489
2010-01-12,161287,21776,41932,1584,19510,18771,2005,55686,51172,3843,46227,40045
2010-01-05,156155,21682,63783,808,21079,17002,1947,56648,32532,2101,42455,36218
2009-12-29,144152,16752,60063,857,21498,16359,1942,50982,28588,1105,42210,33963
2009-12-22,134600,22315,47303,420,20883,15891,1952,31622,34339,1405,47921,32048
2009-12-15,132017,25933,46633,666,21915,18047,1879,23321,30994,1381,48690,31183
2009-12-08,179294,32349,34573,6279,20330,16411,1983,55590,82451,6020,45214,28405
2009-12-01,175155,53616,28324,920,21221,16410,2051,28568,89283,3939,53954,30831
2009-11-24,173834,54722,31596,688,21288,17043,1992,31242,83872,3977,49168,31055
2009-11-17,172325,46307,34453,606,20640,18160,1881,33528,75670,3293,54985,35689
2009-11-09,164192,49486,25590,417,20348,18076,1813,24700,76071,5602,52237,33289
2009-11-03,161257,44419,24749,1044,19861,18553,1816,28239,76332,4085,51617,32105
2009-10-27,164798,47566,20661,842,19707,18420,1995,26029,84823,3807,55520,31677
2009-10-20,170291,61589,24507,480,19671,18844,2051,21101,84868,2879,53834,33464
2009-10-13,166326,63547,18841,388,19130,18962,1984,11942,88173,2773,55312,32632
2009-10-06,170878,67184,17101,357,18723,19036,1888,15538,97982,2174,54234,29739
2009-09-29,164913,55883,18719,347,21017,19233,2160,18849,85938,1701,54509,32151
2009-09-22,162551,59390,17724,317,20385,19466,2270,14477,85439,1431,55024,32446
2009-09-15,156349,58407,15827,313,19553,18992,2342,8466,82645,781,58775,33008
2009-09-08,149891,41471,24965,1900,18571,18657,3113,15261,60639,8575,51653,28979
2009-09-01,128047,29097,22154,921,18927,17321,2373,17694,49454,3940,46291,30089
2009-08-25,128651,32583,22310,1386,17534,17063,2506,12949,50159,4594,48580,28326
2009-08-18,127640,22377,26675,790,16903,17748,2153,21870,38015,4776,51236,35570
2009-08-11,130222,31829,17101,448,17383,18725,2238,11311,50098,2885,55898,36934
2009-08-04,138237,46369,18954,883,17033,17902,2275,8036,62227,3108,52864,30500
2009-07-28,136354,41816,20722,443,17131,19282,2115,8032,53745,3333,53322,34959
2009-07-21,143414,49036,18667,533,18103,19030,1976,8821,66300,3445,51891,31683
2009-07-14,116686,27218,18151,503,16236,20135,2308,8936,38898,3874,46899,31100
2009-07-07,124035,27838,26034,403,17062,21143,2072,14783,36650,2803,48418,32783
2009-06-30,114921,25941,16232,360,17149,21731,2119,15028,37876,2587,40632,32493
2009-06-23,118077,29167,15897,372,15973,22687,2162,17601,40147,493,42570,33050
2009-06-16,106532,21079,14566,312,16190,19790,2311,13432,37220,524,41869,30120
2009-06-09,150683,33231,25014,2019,18365,14871,7221,33452,70886,3854,42725,25129
2009-06-02,151004,32713,23762,1924,19648,18270,4940,31363,61426,5549,46473,31262
2009-05-26,139357,27952,17528,2296,15590,19393,3107,30469,56405,3801,46762,31179
2009-05-19,125472,23142,15935,915,15389,19631,3074,31708,49749,2374,40129,29867
2009-05-12,124499,18659,16685,1170,14739,19512,3109,30778,45401,2082,42113,32666
2009-05-05,110768,12971,17437,879,14202,18872,3404,31798,33339,2099,35846,30991
2009-04-28,108592,10831,21193,704,13719,19728,3162,36298,24474,1743,34620,34241
2009-04-21,106679,12767,19641,1091,12899,19760,2848,32538,26335,1752,34763,31825
2009-04-14,108304,17007,16058,416,13345,20247,2798,28366,38568,1752,36769,25478
2009-04-07,113508,21126,16285,378,13213,21074,2754,25582,42155,1238,40923,26637
2009-03-31,104404,16447,16361,382,11793,22830,2673,23655,28388,1208,40799,29300
2009-03-24,112887,23099,22456,445,13177,23590,2834,21983,29787,1005,41703,29920
2009-03-17,111077,20960,27809,411,11014,25397,2306,27323,16682,590,39817,32969
2009-03-10,180278,17583,33078,2132,11419,49276,2356,79898,46192,9895,39689,34782
2009-03-03,183858,15189,40939,624,11388,49296,2379,87670,45560,5147,38113,38114
2009-02-24,166903,13614,29583,614,12709,50159,2499,76527,45069,2102,38022,35458
2009-02-17,157952,15216,33365,622,12787,39367,2020,64481,41946,1047,38610,38251
2009-02-10,152419,22785,26947,1161,12839,38824,2014,50512,41423,1155,41057,37621
2009-02-03,145456,19149,23849,1138,13206,36686,1948,49939,45701,828,38404,32798
2009-01-27,134554,20159,19934,1320,12966,30650,1938,42999,45425,751,35933,32443
2009-01-20,131714,14747,19736,1073,12678,24655,1937,41566,43466,1147,41784,39262
2009-01-13,117502,13656,19648,1281,18477,18915,2821,27046,44448,1202,38066,28745
2009-01-06,123878,20881,20562,1005,24527,18018,2978,18891,52083,890,41739,27870
2008-12-30,120499,21011,19213,877,25457,20281,2549,18952,48473,885,37506,27221
2008-12-22,118546,18580,17933,1185,24360,20233,2635,19843,48814,683,36812,26340
2008-12-16,119389,17723,20712,588,12224,21235,2265,22989,41339,454,39851,30537
2008-12-09,179318,22605,17639,1333,8662,21353,4643,43046,48708,30982,55461,46547
2008-12-02,173018,26188,21993,1706,9590,19390,5737,47798,44094,25531,47946,46862
2008-11-25,172366,22927,20163,1950,9373,21043,5775,47890,42158,23736,52314,50546
2008-11-18,165121,18216,25310,1696,8647,20805,5996,55137,29563,19818,46716,53010
2008-11-11,170226,18122,24540,1910,8324,20403,5764,57859,29915,20608,48602,57740
2008-11-04,169608,20968,22114,1750,7780,28821,3574,53213,30872,20594,51779,56501
2008-10-28,193760,21570,24732,1831,7656,38776,2871,60548,23910,24298,65292,68928
2008-10-21,184062,16547,26599,1576,8426,33688,2729,53717,24070,23578,62975,65681
2008-10-14,175810,16795,28892,1965,11416,39817,2158,50405,22530,19421,46682,52911
2008-10-07,179895,20761,27101,2548,12199,40413,2156,44847,22448,21913,52490,55429
2008-09-30,173238,13668,32573,5424,12657,39214,2047,52330,14594,16209,49016,53053
2008-09-23,152022,19754,39963,1937,16729,39437,2139,50698,16982,3796,37331,36920
2008-09-16,142148,14053,49777,3769,15448,25718,2367,47549,9608,419,33906,37778
2008-09-09,182828,22725,39031,3417,15108,25545,2499,49461,31680,23178,44059,43744
2008-09-02,163458,24250,48558,2992,16866,23494,2285,55892,24963,10377,40072,44943
2008-08-26,154444,24555,39694,2784,16035,23931,2187,51062,22066,7631,42730,46332
2008-08-19,153468,26693,29979,2750,15403,23455,2163,38961,22531,5507,54564,55697
2008-08-12,146235,24646,29763,2642,17287,23561,2173,37921,24750,4826,48122,47804
2008-08-05,160311,36774,39650,2026,17543,26255,2186,44158,33249,2865,42826,47522
2008-07-29,149933,34272,39111,1688,17466,26431,2285,38347,25513,2604,41308,44228
2008-07-22,171505,57619,31646,2084,18060,26414,2255,32835,55030,1742,45129,43326
2008-07-15,183536,68593,29830,2287,19973,26621,2398,28870,71911,1659,49185,39481
2008-07-08,176211,60653,25314,1732,19970,27170,2476,30178,62439,1813,47953,46209
2008-07-01,179885,68891,28750,1425,19554,26765,2382,27304,63659,2015,49453,43699
2008-06-24,147275,38854,28967,1250,18790,26317,2422,31953,36988,1977,48115,39062
2008-06-17,132056,31970,31220,1327,18452,25076,2392,25537,18028,1617,47791,42688
2008-06-10,254812,38622,43631,2137,19679,24420,10491,106534,85937,35082,36852,42995
2008-06-03,230633,36133,48614,2483,19594,24925,2171,110694,82036,8681,42470,51489
2008-05-27,222241,40397,40895,2311,20906,23833,2380,93849,91708,7168,45667,40357
2008-05-20,212882,48111,43572,2334,20160,23416,2618,80876,82233,7233,44508,41477
2008-05-13,207346,34124,44653,1876,19891,22903,2459,93068,76693,7102,42036,40690
2008-05-06,204066,34565,48458,2361,19480,22283,2339,84952,70156,7002,45475,42370
2008-04-29,191308,28168,45777,1349,21336,21467,2272,81075,56895,6349,44984,48174
2008-04-22,178052,60272,40368,2205,21306,20593,2349,27559,47101,5765,52003,48798
2008-04-15,175248,59182,42160,1996,20039,19837,2401,31829,48929,5701,47940,45032
2008-04-08,174504,65643,43759,1874,20673,19245,2323,27763,52650,5015,44050,42869
2008-04-01,165921,59500,43804,2050,20954,20582,1901,23686,41025,5262,47223,43827
2008-03-25,163586,72228,49461,1913,20707,20038,1929,17377,40984,2445,42837,39263
2008-03-18,162474,54498,57359,1512,20782,19553,2471,26485,26039,3486,47511,43026
2008-03-11,245172,57051,56192,2215,20396,18057,2950,65639,66976,49131,42679,38764
2008-03-04,226280,54400,46974,1903,19948,18066,2825,67511,84963,22898,50698,41396
