report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2011-12-27,2838458,359004,692313,199296,1297370,840369,229982,229311,412380,58381,297566,262623
2011-12-20,2779314,362271,638753,197900,1259971,877845,226906,216398,376085,51251,305402,268852
2011-12-13,3727585,535802,703898,437754,1268383,875167,250869,458574,574324,296258,301912,334680
2011-12-06,3327538,504738,672491,320580,1267887,812192,256723,456914,573104,138842,246805,345630
2011-11-29,3307504,458035,759290,285830,1284172,863164,251944,495395,549600,91126,294599,299686
2011-11-22,3324283,468818,758487,277788,1274064,930192,252153,508471,513027,85219,316273,272947
2011-11-15,3331654,459151,691026,332985,1256239,862184,257377,494972,558699,81223,304104,284581
2011-11-08,3250775,425766,712930,320096,1259530,805202,257035,491663,532669,66698,281853,301406
2011-11-01,3189530,439888,669265,310782,1206437,826994,267602,488132,487647,62563,268757,316396
2011-10-25,3300214,397012,738440,269068,1300524,926425,252205,532555,488167,53910,363494,320804
2011-10-18,3464316,343629,730203,412667,1332908,918485,255415,536886,483793,61272,379535,335352
2011-10-11,3435127,355323,697428,401310,1333118,976688,261416,515305,466923,56792,376009,336682
2011-10-04,3587665,422775,715507,419217,1314547,1124032,286451,531129,412976,57375,403789,321559
2011-09-27,3363898,378287,685650,355620,1339489,1015350,246711,463351,409569,53127,381993,326678
2011-09-20,3248858,230487,799658,288393,1391268,869215,235445,495982,403668,39262,432068,378944
2011-09-13,4592415,857513,1094077,545594,1437063,999800,258012,571072,604064,308013,437907,396178
2011-09-06,4261831,826148,1111951,494872,1479857,961530,255129,493861,605349,108900,433758,334527
2011-08-30,4044795,728289,1094162,467082,1496350,859029,249499,433852,574119,93174,410759,339633
2011-08-23,3893885,798910,1032803,436923,1442522,867989,285232,396649,506259,93173,274713,313021
2011-08-16,3884645,651021,935035,639548,1421134,793549,271971,319134,475651,109894,272490,328884
2011-08-09,4040081,772235,835270,613351,1379115,773417,298289,311940,494938,114080,324158,564128
2011-08-02,3184524,487516,751850,346675,1339854,656670,237184,240181,474275,74699,286734,396903
2011-07-26,2840262,372614,742884,239780,1339501,436106,229745,218783,551619,68924,237243,302731
2011-07-19,2834027,386626,707608,217555,1342045,494231,226692,203934,550383,80421,246475,294118
2011-07-12,2917146,390677,701056,275114,1331788,503975,232072,172268,552864,91183,269112,281466
2011-07-05,2790012,332258,720521,247233,1328901,401236,236620,172124,542586,82433,237735,281757
2011-06-28,2775441,306669,711326,232796,1383760,446429,244980,133569,541674,81724,246870,280472
2011-06-21,2764807,269365,752598,199071,1389448,473605,242368,148556,522643,81780,299658,263861
2011-06-14,3719182,514348,883702,378190,1417812,467809,269573,283167,650064,225128,356947,566360
2011-06-07,3287490,512689,908939,260151,1399659,465828,255555,302408,632878,92837,270629,483461
2011-05-31,3064160,402224,846264,190753,1417700,425378,237462,334657,611069,65546,255025,496854
2011-05-24,3002123,376575,802496,177749,1411039,445409,235960,300157,604808,74723,270905,487894
2011-05-17,2957753,350225,783140,221038,1386857,435295,229233,278738,618313,78433,264825,433156
2011-05-10,2937880,364787,787854,214065,1367866,402221,227170,279188,637012,65045,285807,430392
2011-05-03,3040844,418538,823646,216882,1342106,410260,238712,297115,627146,149500,244284,399792
2011-04-26,2932920,342012,798656,188747,1365001,423447,226595,304473,592603,144639,250057,420421
2011-04-19,2870239,358570,856927,153399,1353350,442854,228128,299596,518119,123410,247095,430146
2011-04-12,2915212,335739,878103,206627,1318686,430676,244510,332293,546358,102626,265882,392715
2011-04-05,2894627,340814,858638,199391,1314385,437179,246165,323172,541634,103825,258925,378827
2011-03-29,2853163,336482,859741,180534,1360291,450283,227996,308953,543356,107429,234727,365412
2011-03-22,2750734,306514,815837,158675,1357002,489634,219189,311533,524992,89258,206884,345418
2011-03-15,3904852,772980,917688,368642,1395989,501841,275628,269689,786873,364604,296897,482560
2011-03-08,3301594,591262,829224,246790,1372972,461068,251601,266499,787612,196859,243090,339191
2011-03-01,3216107,532920,867778,228059,1363094,469320,243652,268750,748122,172396,275425,322345
2011-02-22,3127872,511891,826446,212301,1390312,441416,237382,275808,736568,150368,221519,311237
2011-02-15,3143119,446364,804462,297662,1388031,444987,240521,257692,729785,158729,225728,298315
2011-02-08,3057522,428882,756821,274489,1385818,446927,241353,240508,740255,149729,230001,285650
2011-02-01,2946619,397735,675337,249754,1360518,483853,237270,205664,754286,135148,262177,265635
2011-01-25,2837909,383452,671284,180409,1384132,456357,239900,205061,761092,122594,228544,276038
2011-01-18,2872489,352291,638256,287518,1335392,432617,242811,207968,752503,118390,230048,283682
2011-01-11,2776134,373842,600691,234209,1316957,457235,239701,181780,790258,105452,237116,238371
2011-01-04,2708723,317407,580271,201536,1341423,440016,244861,188289,772941,104668,226857,251569
2010-12-28,2653693,308483,590589,174207,1376656,414974,244324,165526,787326,81950,223566,268751
2010-12-21,2599204,317365,573995,150547,1349221,431322,237757,157532,788521,80326,228312,253570
2010-12-14,3678844,501485,851220,325452,1437972,430222,262257,207506,791660,479966,350944,369801
2010-12-07,3220699,488542,859810,263572,1417529,439924,254646,209602,732111,187496,307228,339760
2010-11-30,3079242,476590,797960,205316,1424017,501178,265586,183800,678522,178468,274410,341298
2010-11-23,3021777,476887,860880,189965,1413539,481819,260478,191076,658242,149053,269020,309273
2010-11-16,3118859,449569,829719,273973,1397324,486659,268212,178296,667729,151436,319783,329574
2010-11-09,3058794,454271,808643,255400,1410076,432431,269337,163863,770367,146117,267870,251039
2010-11-02,2931204,454538,749224,211841,1376878,468566,267875,139189,734910,137502,266123,240023
2010-10-26,2888704,420372,754749,185703,1411050,470155,257671,124024,727109,127936,298645,248988
2010-10-19,2850643,375386,790728,170463,1413153,493603,259098,144223,667189,119555,304934,255289
2010-10-12,2909604,365152,769149,208452,1400643,501433,244558,152147,704851,128861,343127,254146
2010-10-05,2852231,363303,762135,197374,1375841,530108,243025,136983,636413,127131,345964,250582
2010-09-28,2761436,334472,730767,178762,1400953,528154,233254,128288,635663,116648,316111,250074
2010-09-21,2647662,279733,696805,144313,1405253,549246,243634,100878,552476,104184,316732,273552
2010-09-14,3687232,511163,913634,264814,1427770,634689,262899,293233,594066,449350,366367,421902
2010-09-07,3213442,518570,911688,187350,1401707,680334,252979,288488,515817,277440,191307,263762
2010-08-31,3226898,598337,955911,175381,1428103,726678,240651,288882,503622,225234,175953,263827
2010-08-24,3112833,548645,924914,159528,1380540,708978,236917,260206,478890,214459,227532,256337
2010-08-17,3024375,422512,821896,202361,1359959,650804,229348,255556,580944,173718,305188,255695
2010-08-10,2952553,334488,806053,198681,1385944,578522,233272,235245,621482,174025,320852,249160
2010-08-03,2931484,341585,827217,183866,1354007,583338,230585,229072,585527,168557,364022,263374
2010-07-27,2958434,362077,850066,188107,1385801,604884,231934,228099,567207,158047,351432,273510
2010-07-20,2973455,397922,885520,160644,1405263,619222,227420,209570,542582,160710,350570,291904
2010-07-13,3037858,344477,933723,216453,1411467,591046,225995,221763,533169,155557,400780,304451
2010-07-06,3100269,399841,877315,206725,1434845,705081,236047,162020,554446,153440,446568,300827
2010-06-29,2976767,357791,791424,197815,1416041,703944,226305,157510,609872,147828,419019,243806
2010-06-22,2755571,270329,788650,146480,1371821,584313,229411,127996,592631,140401,421692,225252
2010-06-15,3701000,469262,831827,409099,1329817,602572,230452,232890,594196,479787,485706,431483
2010-06-08,3348430,536507,869389,311844,1334274,661924,232517,224480,555854,245064,384361,317716
2010-06-01,3095821,468428,849804,301717,1348630,610917,229040,189905,548744,162078,332653,261845
2010-05-25,3002242,510169,794241,288717,1208916,602660,259266,153645,546515,157064,359092,235349
2010-05-18,2958443,387708,760046,328267,1280963,515119,234806,121964,604976,147217,393967,259641
2010-05-11,2936996,408670,828255,283672,1272915,496871,232845,105300,547469,154653,412452,297474
2010-05-04,2789458,367145,851447,231622,1250650,473400,214562,187623,482834,146438,333761,280953
2010-04-27,2768380,359778,844048,194521,1224162,428961,275562,191173,513694,152059,310999,252093
2010-04-20,2648281,306906,775933,160019,1236287,422834,262385,178343,520321,137070,317785,269719
2010-04-13,2614198,290367,794845,186950,1219577,422390,257945,155601,490545,125577,328910,248726
2010-04-06,2569925,293205,773972,177726,1236998,425189,251893,133289,501323,114062,316927,249847
2010-03-30,2574347,277420,788192,172445,1303227,450865,234544,105287,511535,107455,329165,236127
2010-03-23,2486780,274225,752800,144999,1266379,449061,241863,77096,477846,97965,339505,256880
2010-03-16,3784040,642338,892367,286624,1276783,482323,248803,359063,664407,493172,427703,591076
2010-03-09,3140495,631980,894083,209349,1261665,475694,244138,309292,653011,221267,217085,329143
2010-03-02,3011837,632887,885632,179786,1304569,468376,215435,265276,638839,151200,207735,358872
2010-02-23,2980353,626909,875364,149306,1345368,514151,209078,275782,640034,145656,177884,345158
2010-02-16,3015846,616880,854665,185873,1316168,516186,210444,298911,689549,135366,208174,328159
2010-02-09,3036790,615665,832362,195807,1303761,547060,199296,280972,651555,129003,266434,384847
2010-02-02,2877841,491152,820642,191041,1322195,548679,181160,248662,597537,114600,280617,324755
2010-01-26,2801131,438117,801069,194605,1405188,561709,165848,207017,597208,110331,230398,284829
2010-01-19,2597884,346618,662034,133355,1373671,383349,192563,202778,751653,104084,200590,285973
2010-01-12,2591973,309158,640373,160384,1381790,387588,196313,188769,748569,100627,209916,282099
2010-01-05,2537496,317410,564205,147899,1367905,370916,188860,184716,848729,93564,202740,251583
2009-12-29,2516765,303602,605322,117862,1421213,365479,156384,194432,876098,87632,192241,247586
2009-12-22,2482019,307131,584071,104259,1395078,390776,150239,198071,862118,81145,198183,251683
2009-12-15,3554547,510568,609535,281816,1407105,363780,179400,224764,865785,639246,254582,538623
2009-12-08,2942343,437261,600007,231904,1400684,360793,158328,212052,796720,225973,223808,500714
2009-12-01,2830163,435594,558527,222730,1418021,362303,154720,201735,891009,164685,185131,403395
2009-11-24,2800171,440364,578953,196695,1378160,345923,157576,238919,890016,159149,181048,399107
2009-11-17,2842175,426485,604245,249644,1384929,338261,155782,183280,867292,160043,232444,392700
2009-11-09,2772231,417179,630051,214458,1399460,380997,138951,226598,796787,141725,185624,392799
2009-11-03,2731385,419553,601362,225110,1367847,518227,140897,218067,691945,125265,187452,360277
2009-10-27,2639454,371335,674302,190432,1336955,400756,135150,221595,713511,127247,194682,327545
2009-10-20,2534300,339206,675681,149892,1332262,371554,133922,213456,696357,126359,189710,311181
2009-10-13,2515898,349205,631564,187041,1283759,379169,139131,192250,667281,120945,184195,325439
2009-10-06,2509778,383601,622220,186365,1279900,414288,146986,182864,654474,92147,179918,331873
2009-09-29,2497313,364989,612418,156285,1303166,383565,152624,187396,778802,88194,189718,265115
2009-09-22,2430940,315132,563081,155441,1298542,405713,144855,186396,785086,87456,177813,233045
2009-09-15,3302869,397367,661387,283459,1374981,447873,146524,265703,850051,511942,251793,325362
2009-09-08,2870478,380469,634564,236945,1369529,470143,145867,277123,833031,200222,208619,256229
2009-09-01,2841880,361459,617025,202652,1410238,481132,145016,258635,871768,183793,229239,251325
2009-08-25,2809718,353278,645432,166654,1387008,483944,136398,288577,902071,180265,235739,200731
2009-08-18,2833247,374390,610919,217967,1429859,529267,135344,240295,855557,161669,211310,225463
2009-08-11,2786168,346881,581057,201037,1428996,544931,142097,223539,808780,159721,226496,255783
2009-08-04,2728107,355947,563023,184078,1417027,561930,143704,239735,753913,162500,177087,267391
2009-07-28,2654635,366364,562029,152224,1416607,577851,132911,201775,747705,146234,186978,262822
2009-07-21,2540249,333400,621041,123696,1374941,594673,129597,214310,558401,139505,175709,302253
2009-07-14,2548385,335025,599071,144024,1379200,639780,125686,246910,545793,107726,167600,318721
2009-07-07,2547518,320843,610759,132358,1374303,643666,122500,267576,571458,107248,179779,296976
2009-06-30,2445694,307029,518362,109935,1388208,612455,119012,212407,605783,103127,158689,313569
2009-06-23,2411294,299408,469165,108813,1383353,620995,114937,180271,653471,96728,179493,278452
2009-06-16,3427796,424317,718596,223895,1403779,538253,185221,312056,742330,579640,224878,341841
2009-06-09,2988099,400513,749802,223921,1427290,486200,120414,254560,686472,295273,197130,337766
2009-06-02,2925872,405786,736173,201957,1464272,515224,102973,241456,663460,253784,188858,347889
2009-05-26,2882266,393363,724831,193415,1425466,554032,96430,249518,624971,263540,205942,324038
2009-05-19,2826584,410368,725853,157327,1426525,570933,84411,255266,649496,246373,194753,297096
2009-05-12,2844322,369408,689341,206966,1416840,565856,91103,240041,638493,254052,207372,301561
2009-05-05,2803469,342578,684015,181095,1391210,574424,92606,295750,615798,252198,195347,296477
2009-04-28,2765964,359603,611643,159369,1429047,646673,92715,267689,608289,230096,182555,322663
2009-04-21,2640215,357122,552340,138040,1334875,692261,102065,247362,555955,224122,184604,295881
2009-04-14,2666619,340261,570443,207898,1330282,653265,110230,256152,585814,197572,178266,262487
2009-04-07,2607291,320843,520394,194795,1327141,661436,104320,250970,632162,189797,178182,234451
2009-03-31,2614946,346379,515704,178587,1358904,657846,100189,203927,625860,190270,193483,277712
2009-03-24,2593251,299333,542981,168537,1393565,620102,98978,237738,696537,177355,170870,214526
2009-03-17,4178728,816738,722702,335901,1451789,725924,110093,503330,1014991,692404,215565,485921
2009-03-10,3802917,857635,656187,246738,1351616,714035,89248,565474,1039625,370837,270197,602626
2009-03-03,3519460,807150,627320,230222,1405425,663543,95222,440974,1097224,237913,238919,489893
2009-02-24,3247800,718390,572243,182846,1361080,614547,101196,385075,1059653,176753,266057,460704
2009-02-17,3248399,676013,535857,223328,1341858,599994,102882,419615,1069624,169092,257163,476029
2009-02-10,2915384,598697,521361,191727,1355856,551989,93896,266511,1017115,160975,192973,321402
2009-02-03,2830000,586926,365324,178381,1366699,563337,97588,210506,1106378,127424,212097,332508
2009-01-27,2753161,553207,361102,147995,1428870,594305,90817,186246,1147258,103716,192213,253188
2009-01-20,2692417,539131,401744,129441,1393258,633777,88817,189639,1038237,90683,204967,248056
2009-01-13,2580885,478059,353054,147424,1381723,537283,92426,156348,1157571,74328,193705,177382
2009-01-06,2544813,382914,324315,131174,1404077,435257,85549,158108,1297404,74893,249413,158527
2008-12-30,2424134,420481,257358,107937,1282665,468359,82982,147660,1260397,75423,245456,137226
2008-12-22,2394480,428344,252571,104296,1273397,457409,89193,144982,1224369,61289,234374,156689
2008-12-16,4109147,709146,403172,417869,1323685,460201,168021,485924,1585231,668794,243681,304384
2008-12-09,3428953,659912,417716,313817,1203072,484623,99745,487765,1470944,352506,232246,204254
2008-12-02,3502724,648498,475354,315546,1221882,442847,97053,460158,1494716,353477,310501,178314
2008-11-25,3521276,657415,486838,323125,1167870,412718,97354,480474,1502647,344965,354329,203676
2008-11-18,3592494,639082,567788,412867,1101834,385436,76624,471172,1436778,327034,466626,247614
2008-11-11,3413141,623741,627481,397478,1007442,332793,100301,446178,1346099,300144,441793,201846
2008-11-04,3210182,557337,502655,364566,1020663,308336,98268,364263,1350043,256368,464588,221284
2008-10-28,3396957,594737,590051,375058,980219,394166,112891,382035,1301137,266961,599543,250021
2008-10-21,3318692,607038,669486,330606,952712,335799,108216,363920,1307762,234535,628987,211763
2008-10-14,3669661,693204,796691,445447,929234,319436,125980,381209,1285864,215931,775003,362946
2008-10-07,3328285,684899,752891,412719,833115,314151,97925,339128,1201564,229568,622173,206906
2008-09-30,2817531,450696,642359,273075,885962,243911,93378,266913,926722,199562,559308,340323
2008-09-23,2471965,349958,579817,204909,851938,214900,98285,277694,797491,161610,457440,321404
2008-09-16,3482963,630895,711047,367139,805794,215763,145484,308067,1005321,664017,479516,266719
2008-09-09,2807088,492343,790376,237469,825902,150799,101533,306147,922325,302888,454102,224947
2008-09-02,2618865,435785,769146,174273,817556,131356,95920,287834,857910,281620,458904,225099
2008-08-26,2593961,395157,747011,179275,868008,148399,91245,276920,860138,271104,449151,218072
2008-08-19,2619719,407585,782846,173235,855192,138629,93524,276021,872731,270272,471694,217107
2008-08-12,2652537,374786,717715,211582,862713,187453,89790,280777,878802,249679,496210,234610
2008-08-05,2669522,397919,750640,204386,879888,219007,77813,288790,855097,257094,479973,220648
2008-07-29,2665854,397545,783884,194864,889742,247064,80890,278296,816547,247250,500021,208867
2008-07-22,2591480,371209,800312,185079,903751,269336,62584,273717,765922,218312,496354,205102
2008-07-15,2897781,444234,751320,332843,903046,262093,61768,331068,967472,208074,536110,220405
2008-07-08,2568495,340204,735851,262205,904585,224631,58784,296549,813869,195599,445653,197358
2008-07-01,2357118,300422,675734,232412,880209,172486,60889,241000,704907,197071,381101,229134
2008-06-24,2103431,254282,656159,153228,861562,153026,52271,216496,590998,170974,358704,240812
2008-06-17,3095170,468831,840144,284291,841604,149055,68836,396058,777893,459861,527918,414744
2008-06-10,2653503,443888,829607,220680,855302,121426,62914,445185,804578,273890,309700,233634
2008-06-03,2513958,400015,795494,191535,856749,118086,59448,391469,796222,239594,335963,221151
2008-05-27,2451693,364021,784812,177053,863169,120037,57689,344919,773799,228648,377303,208174
2008-05-20,2380369,333875,761366,166208,900531,89816,55157,264411,724974,234236,384993,240044
2008-05-13,2321290,311465,707156,207285,879970,68378,55742,232029,714993,249568,341810,202841
2008-05-06,2293248,328419,667016,187373,847827,60244,54774,199787,717635,240536,389109,240254
2008-04-29,2217818,272244,694661,156540,855681,67734,54941,205755,685847,237894,395066,200022
2008-04-22,2172600,279750,679669,154011,852166,69680,61183,203056,689089,208378,375085,192882
2008-04-15,2209058,299469,672109,191861,862570,76706,64546,179155,701036,194284,372450,189783
2008-04-08,2259868,267541,703120,175205,974842,69301,58714,175559,742157,192949,372046,192871
2008-04-01,2261958,287906,713025,153253,948380,109402,62099,178578,695286,197658,392268,202405
2008-03-25,2222616,265984,697263,119949,933840,134645,69862,176610,662346,173868,434743,243046
2008-03-18,3339879,494153,667957,419509,915956,165480,86326,332287,858836,492720,527346,486666
2008-03-11,2723514,462658,756703,259533,896780,189848,87641,347798,755970,277439,340233,246674
2008-03-04,2599401,472006,763476,206357,897370,171765,73924,327796,756985,223009,354348,241424
2008-02-26,2517813,448727,794874,170348,896702,173507,62676,255577,726966,266211,364873,174582
2008-02-19,2510197,460823,789572,147980,912374,171202,61543,262569,766082,234678,380790,194011
2008-02-12,2680094,465576,735824,224729,914335,171294,65363,270281,842377,212558,477791,289263
2008-02-05,2695912,505952,711274,213165,933922,149688,65931,308936,941377,195090,414071,291602
2008-01-29,2578595,464829,627276,192126,913287,118877,75387,336749,1015474,164058,375267,273246
2008-01-22,2689710,558736,632851,183402,835151,137330,68872,320698,1047814,170864,477609,324233
2008-01-15,2325205,441863,637752,191331,844136,129201,72118,193656,820732,186645,339671,181275
2008-01-08,2144347,403215,666885,149642,837411,131697,69981,152767,651472,175852,306402,194225
2007-12-31,1822758,328455,550655,89537,815754,125154,72211,133814,580520,135753,212672,145433
2007-12-24,1835635,304027,532219,86386,796615,126643,59620,153466,600061,149921,254420,162184
2007-12-18,2911274,337867,681488,241599,797995,125874,93578,295600,741931,570542,525592,302273
2007-12-11,2488151,260487,704774,178198,809400,198212,69648,234453,655758,321624,572370,214522
2007-12-04,2297313,246084,689634,162240,793333,179562,65284,238277,648616,237905,509733,183416
2007-11-27,2299690,270240,665432,164811,820176,166107,62055,257438,704322,200041,466632,208830
2007-11-20,2272189,256917,672404,126475,810716,176799,63445,288214,703644,189194,482108,215680
2007-11-13,2225530,252638,681307,176883,759683,127816,55166,284461,676270,154952,478883,228418
2007-11-06,2173871,247239,727687,140138,742969,113089,60221,297369,637673,165620,469833,195189
2007-10-30,2151492,247697,682873,116289,731558,112149,68415,280370,700375,179156,475765,170999
2007-10-23,2082384,235770,658725,108562,728381,123486,73090,300487,671464,149498,440349,177576
2007-10-16,2151279,276629,651184,145091,720684,121733,74071,265599,688829,174170,445656,164436
2007-10-09,2096543,289928,666312,135461,667158,105703,81079,283204,652781,159455,431913,170640
2007-10-02,1991825,277034,651229,119372,646663,109582,80512,266414,609293,141508,417041,156626
2007-09-25,1858335,222304,589248,102945,648475,129464,69695,229828,541215,145013,390980,156173
2007-09-18,3046240,264045,690461,391234,630573,127216,86391,683747,533217,493024,435512,555251
2007-09-11,2438930,271257,693221,218112,612934,153446,81173,709775,568895,277891,218935,298365
2007-09-04,2249393,282863,674872,197982,599927,159294,79570,658298,597344,223850,159835,187218
2007-08-28,2293066,305484,690986,203987,614980,133456,82642,583894,640826,214971,233527,197149
2007-08-21,2246381,328956,712065,171974,598075,132895,83626,601966,623164,207519,209395,178939
2007-08-14,2388533,345797,774426,250363,607600,132431,76361,608474,579576,232378,207164,196772
2007-08-07,2310741,284481,717406,223831,616781,118461,83325,584859,548864,207384,260202,245990
2007-07-31,2162487,244770,676360,199806,606221,96797,88336,538348,529971,226890,203775,176358
2007-07-24,1903115,221834,646370,119979,662606,88769,71545,402714,469581,171579,201413,189126
2007-07-17,1865318,234606,615060,157910,599548,83270,78322,375345,455946,157554,209780,171663
2007-07-10,1814461,218177,586750,135327,602547,78416,88958,389167,459233,155870,180768,179153
2007-07-03,1739484,227174,550986,131891,582119,75666,93737,319520,474694,143813,191993,151185
2007-06-26,1762642,253184,517152,112377,598513,69352,95891,227548,533364,150287,275633,175326
2007-06-19,1655632,251940,490994,68669,609307,77371,116592,234269,527742,112498,221001,158277
2007-06-12,3008900,319402,851552,227444,629048,72908,156424,578450,659558,582347,458018,312249
2007-06-05,2523534,349604,860153,122377,633326,68526,91682,554759,729000,309196,410516,191966
2007-05-29,2297420,319954,800753,101105,611729,63555,106961,435936,673929,211252,465345,189281
2007-05-22,2246171,340030,757722,92038,597165,79468,99369,423253,702911,187217,464027,179307
2007-05-15,2141746,292302,640956,116997,608480,95302,87803,314113,697960,168285,501753,190369
2007-05-08,2134629,291825,650576,109569,591032,111052,105157,352621,693635,152858,483570,169946
2007-05-01,2094069,270112,614011,98657,585266,126608,107513,372654,680814,150610,468349,189275
2007-04-24,2133262,242991,694994,90764,609239,121420,124285,412720,635054,149016,457250,178909
2007-04-17,2102176,172071,606156,147398,574317,121969,127371,398689,586263,163493,457441,195247
2007-04-10,1996668,179456,622166,116738,578315,125025,123601,323172,576410,147273,482374,162789
2007-04-03,1975478,176563,646599,102557,575381,125151,122474,306002,545231,139186,509135,173923
2007-03-27,1840004,150913,609108,94021,576060,135112,111093,253309,493928,135299,474548,165128
2007-03-20,1777973,138041,561807,84728,588140,172049,91239,262311,462810,132408,436571,174296
2007-03-13,2857325,264738,649406,221336,594219,169975,105849,568116,688433,609045,412038,295287
2007-03-06,2239289,245021,495630,148907,593474,170009,93870,424271,699040,311672,353662,197312
2007-02-27,2129030,283743,461831,147623,563095,142317,98472,331749,762837,242518,397706,165905
2007-02-20,1942229,310780,385399,84290,558564,158394,84119,300062,784518,196598,360498,139045
2007-02-13,1872252,276497,342674,104608,533224,158842,92565,295617,746321,191105,330062,132246
2007-02-06,1810569,281683,330654,95148,540390,156192,91590,280792,713364,185149,290964,134204
2007-01-30,1734903,229420,323623,70811,544913,163753,87129,257127,704594,168148,337540,134010
2007-01-23,1717194,289356,291950,72265,517720,161029,93134,220008,736704,152237,342556,137832
2007-01-16,1746075,309662,238338,119784,516768,151801,88532,178984,769347,149810,345990,149117
2007-01-09,1676435,266275,214702,105921,531649,160174,90315,198250,772351,127659,320178,146666
2007-01-03,1601806,247634,220998,95306,492273,140644,87469,199093,757214,111015,333658,136117
2006-12-26,1564547,226375,236989,77374,542970,130612,78986,190313,760694,107969,308233,120980
2006-12-19,1565014,266846,267750,68780,540694,130463,79120,182843,725849,103977,288782,133494
2006-12-12,2492150,417594,461189,175024,584983,118134,82278,244125,939762,387016,540736,246028
2006-12-05,2078930,408439,428691,131651,557521,118265,73313,260724,893148,203444,401510,163632
2006-11-28,1903268,395221,369029,108405,503950,124140,72005,206536,839176,178378,401660,162175
2006-11-21,1871531,389017,359083,93699,496354,131757,75811,181857,838222,172286,430258,150111
2006-11-14,1872607,400678,389870,127553,467256,134182,77152,164434,789408,154703,444010,139920
2006-11-07,1818635,362595,382997,122744,465642,135205,80161,167483,756750,142067,443670,145197
2006-10-31,1759719,351955,370091,104521,471874,148870,75346,162322,736813,136463,415639,137715
2006-10-24,1702703,321321,401285,96790,486578,108582,59643,141944,700044,132207,429503,156579
2006-10-17,1703226,283027,365113,136876,484989,93491,63766,139784,705423,128352,426841,151984
2006-10-10,1618149,252033,362145,112502,481844,89362,61791,118650,670922,111402,447699,155385
2006-10-03,1549192,258164,381509,91215,484128,93701,61384,121273,632514,96006,407948,142883
2006-09-26,1522094,203399,362321,85724,500258,95179,57746,128197,604669,104699,411054,159273
2006-09-19,1370272,129196,338484,64303,494270,92648,57563,121650,530065,87738,389118,156120
2006-09-12,2096832,201517,517177,133028,440489,110332,122405,307189,575779,395327,462548,184184
2006-09-05,1761712,221622,534307,104701,437978,123748,45840,326843,587979,151654,442281,141442
2006-08-29,1655101,190071,463912,96443,413535,130258,50287,286483,563847,148939,440238,146155
2006-08-22,1609490,174109,488729,68684,413560,132619,52329,306977,518387,152126,417980,144317
2006-08-15,1600884,167821,458542,92237,399801,138861,56277,293743,500254,153121,394900,134011
2006-08-08,1545328,126161,454412,89513,385521,142260,53629,341323,453951,166197,347708,131870
2006-08-01,1455623,97025,387654,81876,381184,147495,51782,325233,432367,162636,326124,134352
2006-07-25,1434853,123822,394390,66655,392016,148134,48216,283908,437268,157013,338767,134451
2006-07-18,1500369,125204,436545,96462,391481,170529,43149,293277,418780,151580,358699,127423
2006-07-11,1421327,138884,386456,78427,395993,153125,43324,232079,429243,139201,369334,139050
2006-07-03,1405684,132055,353469,73043,392527,158639,41006,212010,444487,149400,377125,137374
2006-06-27,1363863,115681,368792,70399,392565,168491,38032,188495,400272,135518,389300,141730
2006-06-20,1349820,110673,350575,64584,411550,170024,35152,165069,431246,115808,413130,142123
2006-06-13,2152246,231590,406333,199893,370566,169268,68268,296155,688428,365115,571242,171955
